 ,X,Y
1,-0.111,0.681
2,0.000,4.036
3,0.047,0.617
4,1.773,3.641
5,0.174,0.475
6,2.738,2.928
7,0.317,0.364
8,3.197,3.213
9,0.475,0.237
10,3.514,2.913
11,0.475,0.079
12,4.100,1.425
13,0.427,-0.063
14,4.337,0.285
15,0.348,-0.253
16,4.131,-0.633
17,0.290,-0.343
18,3.656,-1.789
19,0.248,-0.438
20,3.203,-2.380
21,0.153,-0.470
22,2.010,-3.161
23,0.069,-0.480
24,0.660,-3.393
25,-0.016,-0.512
26,0.976,-3.519
27,-0.090,-0.480
28,-1.757,-3.171
29,-0.227,-0.438
30,-2.865,-2.854
31,-0.417,-0.348
32,-3.445,-2.427
33,-0.438,-0.264
34,-3.846,-1.994
35,-0.512,-0.127
36,-4.089,-1.087
37,-0.586,0.032
38,-4.026,0.823
39,-0.575,0.190
40,-4.480,0.274
41,-0.575,0.327
42,-4.005,1.963
43,-0.448,0.517
44,-2.422,3.155
45,-0.269,0.665
46,-1.567,3.451
