 ,X,Y
1,0.009,0.718
2,0.400,3.243
3,0.136,0.690
4,0.927,3.007
5,0.236,0.572
6,1.871,2.680
7,0.345,0.463
8,2.180,2.489
9,0.400,0.363
10,2.634,2.625
11,0.463,0.245
12,3.506,1.472
13,0.527,0.100
14,3.606,0.527
15,0.500,-0.064
16,3.643,-0.345
17,0.363,-0.227
18,3.270,-0.073
19,0.327,-0.300
20,2.680,-1.599
21,0.291,-0.400
22,1.917,-1.799
23,0.218,-0.463
24,1.408,-2.307
25,0.100,-0.463
26,0.636,-2.553
27,0.000,-0.454
28,0.127,-2.462
29,-0.064,-0.445
30,-0.500,-2.643
31,-0.145,-0.427
32,-1.508,-2.434
33,-0.245,-0.345
34,-2.126,-2.289
35,-0.354,-0.263
36,-2.725,-2.035
37,-0.354,-0.145
38,-3.225,-1.508
39,-0.400,0.000
40,-3.534,-0.273
41,-0.418,0.164
42,-3.524,0.518
43,-0.400,0.282
44,-3.079,1.671
45,-0.327,0.400
46,-2.189,2.335
47,-0.236,0.518
48,-1.817,2.798
49,-0.127,0.654
50,-1.054,3.306
