 ,X,Y
1,0.020,0.625
2,0.396,4.204
3,0.159,0.560
4,2.268,3.330
5,0.217,0.421
6,3.134,2.496
7,0.290,0.298
8,3.240,2.055
9,0.339,0.168
10,4.155,0.315
11,0.372,0.012
12,4.057,-0.029
13,0.331,-0.127
14,3.600,-0.666
15,0.298,-0.257
16,3.150,-1.418
17,0.266,-0.351
18,2.235,-2.206
19,0.233,-0.449
20,1.393,-2.370
21,0.176,-0.482
22,1.107,-2.525
23,0.102,-0.507
24,0.004,-2.868
25,0.004,-0.507
26,-0.641,-2.680
27,-0.086,-0.498
28,-0.723,-2.746
29,-0.176,-0.458
30,-2.333,-1.577
31,-0.257,-0.343
32,-2.276,-1.855
33,-0.315,-0.253
34,-3.183,-0.981
35,-0.298,-0.106
36,-4.082,-0.368
37,-0.282,0.033
38,-3.902,-0.090
39,-0.257,0.188
40,-4.123,1.258
41,-0.225,0.311
42,-3.305,2.345
43,-0.143,0.425
44,-2.407,2.983
45,-0.086,0.547
46,-0.874,3.493
