Localidad,Imagen,Planta,Flor,PC1S,PC2S,PC3S,PC4S,PC5S,PC6S,PC7S,PC8S,PC9S,PC10S,PC1A,PC2A,PC3A,PC4A,PC5A,PC6A,PC7A,PC8A,PC9A,PC10A
CC026,CC026_P01_F001c_191012_SEF_pm.mat,1,1,29.04815754,-35.35820891,-21.42701378,2.31795239,-7.188596614,8.462206737,4.847727497,2.907108654,-0.310577158,0.789017481,-3675.483817,52.65038674,-714.1936069,2005.960178,-938.1998867,1227.402224,156.1526676,-44.47310053,-66.29555468,-352.9970604
CC026,CC026_P01_F002a_191012_SEF_pm.mat,1,2,19.79853491,-39.50126367,-0.232971954,13.67159344,13.91878124,3.295843916,1.927497385,-4.936602781,3.688290346,-6.359463957,-2132.192063,-1602.872287,78.16957445,1873.38188,-264.8219942,2040.724061,263.367057,-484.2273461,-145.3297971,74.77284814
CC026,CC026_P01_F002b_191012_SEF_pm.mat,1,2,42.34627812,-29.84721463,-12.32689984,4.276215354,14.64122091,5.551086288,-3.205481926,1.45872426,1.007687401,-2.912011155,-3501.82298,-2404.109317,-20.91520595,1506.826424,1671.210399,734.2463559,-706.4447813,-148.5924549,-689.1500598,-1040.23562
CC026,CC026_P01_F002c_191012_SEF_pm.mat,1,2,69.38295097,-46.72101407,15.54943943,15.32098715,8.707537088,-1.511608886,-7.878693064,8.110855203,-2.051318913,1.003733868,3606.734058,-3060.3668,-1916.398903,1536.736133,-2288.236035,388.2242173,-1070.38853,-1117.672586,-434.0409877,-310.3496915
CC026,CC026_P01_F003a_191012_SEF_pm.mat,1,3,67.28372811,-38.44895854,5.912072297,5.466606886,0.321811855,4.276008892,-3.438413715,4.505747547,-5.802622504,-0.46441183,-2769.351875,-1494.687188,-2925.482523,1745.337389,1154.539113,-888.9012109,505.7762867,-591.7117456,-569.4400612,-1752.734063
CC026,CC026_P01_F003b_191012_SEF_pm.mat,1,3,74.27819673,-44.8899033,26.10219139,17.56648022,-1.995204007,0.483048581,-9.838736528,0.765515285,0.952188797,1.003705949,-4390.550884,-1415.368898,-1860.333842,59.10398906,68.61388235,-430.8567848,286.8301349,-422.5395236,-1329.141746,-1249.240709
CC026,CC026_P01_F003c_191012_SEF_pm.mat,1,3,46.99397602,-53.32832748,10.82716367,10.33200501,-16.46230166,2.216846825,-5.621625532,4.26698832,-1.421238548,-0.211789725,3325.351874,-3537.319083,-4289.246456,2679.222855,-879.8813587,-546.1566021,195.1126583,-698.3224229,-612.5895783,-570.7577844
CC027,CC027_P01_F010a_191023_SEF_pm.mat,1,10,77.50125315,13.21952154,8.610480733,3.529945631,2.426396461,0.539231277,1.651990095,0.912004049,-2.559912833,-2.928301003,542.030902,1558.780345,1676.337866,183.3298979,1063.111733,-342.9221155,346.9439616,-854.5529496,-454.9431447,313.0014463
CC027,CC027_P01_F010b_191023_SEF_pm.mat,1,10,88.41984543,20.98206338,2.623883254,-6.409807288,9.019134471,0.328476802,7.157338228,2.948625974,-4.53304718,-0.966005792,1043.111054,-425.9369535,-361.3766438,469.6579701,802.9162956,-56.86268679,403.571434,-539.4305076,-221.5165336,499.9435806
CC027,CC027_P01_F010c_191023_SEF_pm.mat,1,10,107.4487846,19.24244387,-7.269670907,-4.452559438,-23.71747506,0.282332886,-6.597447616,-0.327515944,-1.325624341,-3.545918604,2359.121388,-135.7715668,179.8265349,1204.671308,530.0288153,441.1374518,216.5011355,-967.3992739,462.5648,682.4242452
CC027,CC027_P03_F001a_181127_SEF_pm.mat,3,1,53.25736001,-8.199651369,-8.11788561,8.680201249,0.230186915,0.990291406,0.985413804,1.51940863,0.188057865,1.172889358,-7836.310046,619.4057317,-1786.522397,2660.318585,-916.8799207,6.694662149,-596.9636701,-530.4190819,125.0803339,-888.0660633
CC027,CC027_P03_F001b_181127_SEF_pm.mat,3,1,46.92621975,-6.860738653,-3.184047068,8.395002581,11.90964763,0.68127243,3.746477844,-3.192717379,-4.131907251,-1.493950625,-6920.54897,240.5775265,-235.3440325,1330.28545,1887.446369,791.351277,-190.4492726,-1001.19423,586.253236,320.4760411
CC027,CC027_P03_F001c_181127_SEF_pm.mat,3,1,88.55779888,8.571307429,8.687029429,5.977835081,0.006419705,6.193561001,8.310959228,-3.608282481,1.952945841,-1.050624483,-8728.10942,-1106.043147,-442.7527308,2991.836775,1581.671974,963.3883356,113.4214058,-1188.503106,-388.5160618,-1217.608766
CC027,CC027_P03_F002a_181127_SEF_pm.mat,3,2,54.05423352,1.902341077,-11.32885579,0.100112113,-1.85486444,2.854643944,2.454835626,2.328102591,-0.170972347,1.556069838,-4121.40417,2141.803255,648.7266456,3009.113903,1198.285316,-144.2153135,-246.5270164,-1002.287152,-1300.663928,-804.0262912
CC027,CC027_P03_F002b_181127_SEF_pm.mat,3,2,42.2559069,23.2213213,0.193409857,5.756896557,-3.177643835,12.02329871,2.690320134,0.889018693,1.307479865,-1.075614089,-8095.010947,67.16181291,-1590.047675,2604.07721,-1258.71332,-190.7064837,-695.5858759,-418.5077051,-702.2779123,-827.2136745
CC027,CC027_P03_F002c_181127_SEF_pm.mat,3,2,88.55779888,8.571307429,8.687029429,5.977835081,0.006419705,6.193561001,8.310959228,-3.608282481,1.952945841,-1.050624483,-6912.563187,-1387.401743,-611.2441328,2839.209592,-280.7733725,-1701.035878,1254.068437,-269.4327347,-2767.683657,-154.4712652
CC027,CC027_P03_F003a_181127_SEF_pm.mat,3,3,58.65891936,11.70150946,18.87653637,16.49678448,4.403802767,-4.723337184,-0.975968367,2.531471158,2.232887756,-1.252615322,-6792.929537,1043.215458,282.9492015,2404.529152,301.9481989,1316.706513,-124.0666186,-1369.895073,655.6711772,-1256.375613
CC027,CC027_P03_F003b_181127_SEF_pm.mat,3,3,52.60267871,8.015062893,2.245844689,-9.986253025,6.216810684,2.041257328,1.760054873,-2.446015327,0.903140228,-2.829605476,-9325.278143,-2575.874313,-1927.728724,193.8059099,-2183.847177,1180.442367,-1132.107616,-241.6566088,-584.5743143,536.7953452
CC027,CC027_P03_F003c_181127_SEF_pm.mat,3,3,70.53207913,1.407012781,-1.353237572,3.828393677,-8.864074523,-0.486887934,-1.509045503,1.303335056,-6.766795949,1.115200996,-8782.182428,-966.4852986,-1137.556408,2426.348272,1211.530214,922.313356,-422.1010349,-1209.761708,3.7137124,-690.3354876
CC027,CC027_P04_F004a_181205_SEF_pm.mat,4,4,51.34902362,7.329408339,10.81812544,-10.59524931,0.992665327,-4.497332707,0.731666641,-4.34155422,-3.719341422,-0.143621486,-6647.470068,1006.136477,-1270.880766,855.2891506,85.24542288,-33.56363065,-361.7505988,-398.1857673,945.6309505,843.8725352
CC027,CC027_P04_F004b_181205_SEF_pm.mat,4,4,40.49963678,1.240560752,34.92612398,6.861005011,20.1614986,-4.190453551,-0.815532956,9.061086654,2.22743326,-0.732034939,-7194.918132,-352.1547692,-1841.293419,1276.407744,-657.7893953,-934.0591564,-93.56758228,-464.5286573,-1.863277273,967.0028674
CC027,CC027_P04_F004c_181205_SEF_pm.mat,4,4,118.6816315,-6.91206696,23.52695801,11.34224872,3.668352894,-2.197703958,4.511932481,-0.753238705,-1.41534344,1.939619986,-6197.855583,713.1978791,-827.9112971,1516.841301,675.2066331,-775.2065481,96.14243677,90.0399227,535.9862674,1395.495535
CC027,CC027_P04_F005a_181205_SEF_pm.mat,4,5,100.9438519,-30.43209415,-13.44137022,29.44062802,4.525688067,-0.657815164,-2.815303501,4.921545432,-2.014910267,0.949932048,-6374.439901,-907.0735206,-527.6675826,60.39064493,-1427.445865,-1570.654504,126.6106991,729.3219819,219.2618157,1298.049908
CC027,CC027_P04_F005b_181205_SEF_pm.mat,4,5,68.43806061,-5.683446971,4.729097041,-7.657847375,-2.97553398,3.55490289,-4.288287032,5.133403401,0.759856896,-2.685003838,-10013.61914,-3328.054078,-2044.362739,1022.061719,458.0999506,-362.1543155,453.9027781,213.3328107,1185.625976,-50.14080296
CC027,CC027_P04_F005c_181205_SEF_pm.mat,4,5,20.8262596,-2.272666215,-14.3874576,-2.050327118,7.59456843,1.020915484,5.844519705,9.46273393,-3.131921641,6.47609351,-9453.820189,-1237.205587,-3021.471198,1572.382117,-580.8376181,-338.447253,-1300.128728,711.9898116,-34.77530064,694.0286361
CC027,CC027_P04_F006a_181205_SEF_pm.mat,4,6,25.60894296,23.49084229,23.36163292,1.638871688,-11.05333733,-8.062359223,-4.47975637,-6.286654176,2.382674604,4.866723223,-7564.690211,-69.52783347,-559.9630206,1753.669473,915.6739909,261.1798093,615.2272228,-118.8062372,1012.284999,-1288.086241
CC027,CC027_P04_F006b_181205_SEF_pm.mat,4,6,30.51951104,-1.422190185,-0.932300561,-5.30322753,-0.144282777,2.653719531,2.590714426,1.664807527,0.046145115,1.358432212,-11025.02134,-3336.907373,-2053.927093,1341.483904,459.0961695,635.8982868,-450.3890304,118.9668681,850.7276301,479.1413951
CC027,CC027_P04_F006c_181205_SEF_pm.mat,4,6,42.52768224,0.569495309,10.77240633,3.032041895,-1.611721265,-1.822733803,4.719844937,2.021445083,0.681323673,-1.127340023,-6302.206427,928.6372032,-1012.214322,792.8234358,915.7224348,-334.7650096,-196.5891034,-254.7547121,1184.83578,776.0726437
CC027,CC027_P05_F007a_190110_SEF_pm.mat,5,7,-35.2243762,2.831183373,6.482678828,-2.861943314,-0.026835153,-4.817111477,4.350660582,2.635488188,2.587991227,-1.422407317,1771.688236,1565.145155,-819.5504172,-2457.22731,193.588785,-753.4832685,-363.6858921,-915.9726768,648.9047941,-867.5672905
CC027,CC027_P05_F007b_190110_SEF_pm.mat,5,7,-77.20506359,4.50591117,4.759251892,-9.992097555,5.849749123,-0.002294157,3.75513806,-2.069777857,1.668449479,-2.432489394,-220.1056377,4745.76831,-44.70410273,135.0066396,3519.361709,-220.6027428,141.664492,-1160.146777,506.0864193,-472.2308186
CC027,CC027_P05_F007c_190110_SEF_pm.mat,5,7,-83.31678842,-1.552955818,6.306559447,-9.518072018,4.514342631,4.563893759,2.239204502,-0.454079655,-1.389841531,-0.843668244,1345.110225,4273.986744,94.64538225,-1455.022443,698.1254107,-83.46729441,212.5769967,-978.8695845,469.1921973,245.9965744
CC027,CC027_P05_F008a_190110_SEF_pm.mat,5,8,-57.26147495,-5.993684765,-28.51851446,-12.43037405,5.082205762,0.265801858,-2.575780149,-1.784727848,-5.588250622,-0.920838067,-430.6494738,4133.395994,-1083.557027,-173.5751542,2587.204352,-331.0110717,-248.3035566,-1547.29941,1633.790645,-2066.743703
CC027,CC027_P05_F008b_190110_SEF_pm.mat,5,8,-52.42611427,-1.630788,13.8422378,6.704390935,7.595110561,3.502514686,-1.294583019,3.201843325,2.61898454,-0.454175102,-377.0948885,2172.492517,-849.706156,-1670.643721,-1125.054416,-1235.435121,-199.217196,-729.0507271,757.7342578,-214.4559449
CC027,CC027_P05_F008c_190110_SEF_pm.mat,5,8,-106.6477919,-2.970632475,14.15716586,4.759768096,-2.513652601,-4.127494531,-0.384311725,0.995583402,-0.381425026,0.359740529,-1405.273142,212.9306196,-4857.046038,-2956.724084,602.2593614,-1191.340227,1373.411129,-325.9573797,115.6109082,1413.388293
CC027,CC027_P05_F009a_190110_SEF_pm.mat,5,9,-74.7600242,-2.445368109,-9.370333598,0.629231582,-5.821752529,-3.360161781,6.071368804,-1.113146852,-4.794749327,0.883990107,2341.58732,3623.893282,-290.9413906,-983.2059248,2196.150282,9.417081954,-793.5490678,-1110.787879,-342.1055039,-1389.636708
CC027,CC027_P05_F009b_190110_SEF_pm.mat,5,9,-66.74746359,24.90726516,6.639522133,-16.62571098,2.15236683,7.953172269,-4.925939838,-2.483850764,1.60184418,-0.732567171,-2027.990316,1.965628255,-2410.471594,-45.77453521,1651.913638,-1361.967214,-79.02239395,-972.6952997,862.5023316,-41.95062103
CC027,CC027_P05_F009c_190110_SEF_pm.mat,5,9,-138.3521133,-5.233352637,4.118136822,-5.362164952,7.474518759,-0.51962963,-0.645663457,0.027873366,-1.413324107,2.704429837,-3226.910471,-831.8646209,-5298.45293,-1061.780193,1942.060385,-1513.422998,2172.301842,164.1737702,209.9377938,651.8736626
CC028,CC028_P01_F001a_181124_SEF_pm.mat,1,1,-6.41853604,-2.446619442,22.43668261,7.882778589,-1.197563106,5.90174175,4.793217867,-2.630005058,-1.502471514,0.266431016,-6808.520432,-3840.198143,-710.8554608,1890.860272,-445.885152,-2325.194003,-826.972953,-314.0599945,1542.798661,-546.709847
CC028,CC028_P01_F001b_181124_SEF_pm.mat,1,1,-24.44339503,1.170063805,27.26675402,1.55895391,0.731975314,6.364149213,-6.382922149,1.467619918,-0.326205646,3.164567433,-6681.868536,-2462.037329,-213.7433604,1477.302582,733.8413969,-1153.442825,-978.7496026,-1501.367153,600.5349476,1350.796579
CC028,CC028_P01_F001c_181124_SEF_pm.mat,1,1,41.07604172,-28.13563737,-19.44875911,-3.05891842,26.22574492,-3.289934111,15.44670093,-5.708333324,-5.80888684,0.350718315,566.1352582,-1351.960261,3246.153795,605.1763515,2075.713304,-1117.851,-1488.179003,145.6516067,678.8788168,-778.8703598
CC028,CC028_P01_F002a_181124_SEF_pm.mat,1,2,26.09391905,-17.90019985,24.43872103,13.04576613,1.244007539,2.704801161,11.12398516,3.709271669,2.926615731,5.287939282,-4215.019472,-2727.974287,421.2335621,857.0152267,-1712.863934,-800.5019074,-1441.46278,-1259.329839,470.42491,-160.694333
CC028,CC028_P01_F002b_181124_SEF_pm.mat,1,2,33.50913064,17.06202784,17.93896665,-28.06031153,8.859483144,8.671568214,-0.762042945,-1.530433184,-1.871439496,0.291588516,-5050.575609,-1611.184674,2100.800526,2132.29195,277.8139642,-641.223041,-437.0512389,-1465.486643,430.7382307,75.59482035
CC028,CC028_P01_F002c_181124_SEF_pm.mat,1,2,44.83485872,-0.169193656,1.390551072,-7.691452453,-12.82189388,16.01799663,5.612665197,1.97308432,-2.766097136,-0.780576751,-3141.418008,74.56465597,1754.88837,1024.166998,-1321.541874,-975.8998243,-700.9754751,-1224.098933,485.797843,376.9609865
CC028,CC028_P01_F003a_181124_SEF_pm.mat,1,3,33.22561198,-22.28952175,-3.748319042,1.835561939,1.337985442,4.248009245,-9.986777452,-1.512617633,-1.230559217,-1.659462929,-2656.824771,-1154.415106,2150.135745,-696.8271764,-2319.628033,-496.4733977,-1166.164032,-160.2635264,1514.123169,824.9622003
CC028,CC028_P01_F003b_181124_SEF_pm.mat,1,3,15.14366037,0.433468395,-4.305914758,-4.313020319,2.592136807,8.642020009,-2.88753888,-2.340762656,4.987967713,1.277971807,-2812.219536,-169.7996404,2163.995223,-1335.231887,-2320.127445,-79.97532641,-703.9736603,-388.0651892,1711.943045,311.7522332
CC028,CC028_P01_F003c_181124_SEF_pm.mat,1,3,19.91971061,8.60998979,-12.38214794,-9.654566144,23.58125871,9.672333995,2.578118444,-0.712158899,-3.487485167,-3.468101792,-4088.311374,-3667.716647,-289.4509665,97.03746326,2182.482829,116.6930755,-1472.268673,-962.8877009,1486.980664,-1555.335035
CC028,CC028_P03_F007a_181127_SEF_pm.mat,3,7,10.74928677,-6.142165937,0.811183688,-12.77799496,1.381803472,8.018946699,3.381862307,-0.80545606,0.344013313,-1.712882415,-2384.645011,-1418.604605,-207.0308905,-17.00054319,1226.839682,-274.3259617,-2388.697753,-610.6518896,-382.7539045,-986.9037211
CC028,CC028_P03_F007b_181127_SEF_pm.mat,3,7,-2.971400784,4.774374147,23.61757931,-12.14671317,1.446818423,2.462963734,4.966694209,-3.219480851,-1.427869016,-1.940286036,-4318.913457,-2029.538551,-567.0756071,-125.7170076,498.9650051,97.19688849,-1708.855102,-1075.784736,-887.0146311,665.4749295
CC028,CC028_P03_F007c_181127_SEF_pm.mat,3,7,-32.2140531,2.346576818,20.58982372,-2.937892028,-4.990449334,6.356282192,7.987636198,3.290311121,-2.729299075,1.147678533,-5300.685609,-2566.525497,-2530.847874,607.0602517,-291.7188001,-1110.201271,-1289.088024,229.3355151,-784.2310953,139.6372414
CC028,CC028_P03_F008a_181127_SEF_pm.mat,3,8,-35.27115568,7.489764315,18.29709118,-14.17483728,-9.814237287,0.534154581,5.48651119,3.059263406,2.27000139,0.216383464,-3546.340769,-4091.889557,-3784.360717,-129.412607,-725.5656409,-1721.088677,-872.6782856,722.1388706,-1305.160363,448.1916314
CC028,CC028_P03_F008b_181127_SEF_pm.mat,3,8,-77.63403966,0.82091704,-6.656688912,-10.39376333,8.139292435,-2.00819726,-6.1926173,2.95348035,1.522690551,-0.606684883,-659.0671208,-161.6614384,1626.473457,-403.815739,-67.79249795,169.9675963,-914.2659686,-350.5524179,543.7027302,-888.9126113
CC028,CC028_P03_F008c_181127_SEF_pm.mat,3,8,0.629675617,5.907496254,24.83368741,-2.683242379,-0.793826167,7.527500046,4.955851402,3.730455223,-2.953218537,-1.733452442,-3629.087583,-3839.931529,-2331.744668,-410.2007256,-1208.016824,-1573.774771,-668.4080698,368.330759,-1640.532793,-75.08981249
CC028,CC028_P03_F009a_181127_SEF_pm.mat,3,9,14.93881269,-7.170613046,9.957579632,-1.531138212,2.3411177,8.005197097,-1.956002236,6.978592365,-2.528686194,0.755057382,-5190.715848,-3671.42735,-2762.413996,1023.413767,-72.81350677,-1516.882696,-1087.025807,1620.358651,-31.52139087,-823.1021097
CC028,CC028_P03_F009b_181127_SEF_pm.mat,3,9,-13.17717647,-4.75048694,8.732548589,0.949972191,3.80781576,1.522775493,-4.510738724,-3.648710971,0.384575387,-1.729708728,-2094.844321,-2999.569896,289.4103943,-729.0855948,-2085.76334,-312.4038628,-1299.524457,-220.6787276,-667.1855102,-702.3086192
CC028,CC028_P03_F009c_181127_SEF_pm.mat,3,9,19.08904301,0.006168787,1.023253266,2.509772069,6.890998059,9.337053907,-5.25950878,2.99579986,-2.024992047,-2.347630207,-4307.031255,-4401.074673,-2077.97928,1114.904128,240.6336649,-1327.369523,-1018.28821,476.2885617,-263.8588074,-1057.023456
CC028,CC028_P04_F004a_181127_SEF_pm.mat,4,4,16.28383683,2.968772676,-5.014855432,-12.89318854,18.54244809,-6.504243988,-0.014030715,2.716690207,4.583476488,0.78117888,-4950.507619,606.6832277,1217.549027,2132.044597,-299.68556,1555.435939,200.9834627,521.0687882,472.8781515,-759.6780371
CC028,CC028_P04_F004b_181127_SEF_pm.mat,4,4,26.28474703,0.057399175,3.149576061,-9.586160035,11.24365259,-2.065627497,-1.532483132,-3.082533116,1.71160469,-2.205074154,-4541.382259,-390.9981917,2209.35376,2067.279851,-1233.248518,633.9063866,919.2377153,818.989723,588.4485857,-450.7322425
CC028,CC028_P04_F004c_181127_SEF_pm.mat,4,4,26.13497984,-7.101038844,-4.259145959,-27.66141335,15.99398138,-5.471162719,-4.860038884,4.215061472,4.888691681,1.694240867,-4804.866881,-1823.529768,-313.8376293,1801.395529,1207.086095,9.343810762,323.1019151,277.5001591,-8.019566747,-309.4796089
CC028,CC028_P04_F005a_181127_SEF_pm.mat,4,5,37.42003784,-15.20568119,-12.69741306,-12.31057215,5.698633648,-1.180415485,4.757847254,3.297113085,-0.236832389,2.148358388,-6504.619123,-1260.349035,-313.9554936,2495.442472,826.1201765,1363.856193,302.3368169,483.1397769,365.4056466,179.575938
CC028,CC028_P04_F005b_181127_SEF_pm.mat,4,5,88.97618439,2.933885857,-23.91019322,-6.574025668,11.31072151,-4.019305771,-3.87386666,1.067591088,4.234390125,1.314876325,-6390.723387,-2164.26514,330.0715807,1241.969035,-332.0164905,1117.208342,-592.7046093,840.5581888,-50.18805185,73.39915517
CC028,CC028_P04_F005c_181127_SEF_pm.mat,4,5,48.98134545,-9.103949765,-12.11309969,-18.65385487,14.97676142,3.984798993,-0.273561046,2.064246997,2.667383616,-0.518422009,-7066.341166,-1939.445482,217.4653346,2752.770632,955.1012624,467.9936404,337.9183571,422.3257953,232.8693686,-739.2947453
CC028,CC028_P04_F006a_181127_SEF_pm.mat,4,6,63.75525611,-0.903986021,5.915355928,-8.185200115,1.083968183,-4.549966383,-0.160169797,1.7132593,-3.372215513,-0.046712402,-5467.005614,-501.3377939,2148.189055,1838.39563,-859.9931982,1135.534754,674.8458489,157.3899821,261.0381173,426.0859745
CC028,CC028_P04_F006b_181127_SEF_pm.mat,4,6,10.46545696,-3.262567636,18.69988316,-14.35867525,2.620539376,-10.13192746,1.287768306,-2.92781185,-0.795122017,-0.926115849,-7480.06021,-2460.047975,1488.401849,899.8066002,-1282.149468,1851.163415,1528.545855,699.5734938,131.2532989,1272.618186
CC028,CC028_P04_F006c_181127_SEF_pm.mat,4,6,72.99882014,-13.57349062,8.707348331,10.64018381,4.622027286,-8.345398906,-12.48009842,3.599311877,-7.671332335,-4.949355217,-6216.581893,1056.610857,-54.19098282,876.1937972,-1624.232566,1495.036802,564.3428644,36.67364342,-444.3043571,-172.1294395
CC028,CC028_P05_F010a_190110_SEF_pm.mat,5,10,-69.11430664,13.96452313,-2.565422473,-5.812905451,16.77234488,-3.334566168,-0.682736976,-1.532570078,-0.805895692,2.810352955,-3531.219759,-623.1364662,-1182.321084,-404.4192525,2128.881811,-811.1740068,-437.6655782,82.0169477,1862.253654,370.8938812
CC028,CC028_P05_F010b_190110_SEF_pm.mat,5,10,-93.07882604,9.801586487,4.649946954,-5.970610035,0.140187699,-7.936079039,-2.947193988,0.608083302,-1.189436771,-4.621994767,-6335.690611,-2098.191209,-2834.691569,-892.5206496,2630.371051,-1035.263715,553.3223131,-174.4447935,1173.011239,822.4199804
CC028,CC028_P05_F010c_190110_SEF_pm.mat,5,10,-70.82372915,16.01393082,1.748311235,-5.552951231,-5.013914076,-1.443850226,-0.038934538,0.226076796,-0.948096246,-1.103938475,-6857.564963,-1681.144163,-2271.510369,-702.6017,828.3769249,-1545.301674,276.739717,-374.6097323,971.5933608,1844.812615
CC028,CC028_P05_F011a_190110_SEF_pm.mat,5,11,-110.2607758,12.58491341,4.831915867,-3.508221694,-1.069017311,-8.756513288,-0.791090355,-2.390280716,-3.034167286,-0.760159714,-5803.435496,-3061.863443,-494.8145539,-1794.296401,2690.179836,-1115.523216,-639.4431467,1215.675125,2595.356278,332.6646655
CC028,CC028_P05_F011b_190110_SEF_pm.mat,5,11,-95.83590941,8.871473514,-10.58545895,-0.598885335,2.994289863,-4.303744067,-1.960224107,-2.364255289,1.445488982,1.342194187,-3919.390705,-598.3843583,890.1418946,-840.8124883,-2610.099346,-1761.62424,213.9016374,96.6198884,558.5906379,1016.060323
CC028,CC028_P05_F011c_190110_SEF_pm.mat,5,11,-92.76264274,12.75999961,5.012670016,5.064518345,-2.743401638,-1.128438114,-1.94979444,-2.285790874,0.259766243,1.288943422,-8280.147745,-3217.715224,-2275.476436,-747.598414,-2786.268182,-1627.33266,-372.5357333,717.4541633,1222.533417,981.2660238
CC028,CC028_P05_F012a_190110_SEF_pm.mat,5,12,-74.51760397,21.46574709,13.92813592,-3.14460087,5.172033474,-3.634408263,3.567168251,-11.46552147,4.525314404,-0.231348846,-1395.066973,-627.0051967,705.3181738,-2994.398311,852.9028129,-82.54669594,-734.8389385,221.9804741,748.7311864,1464.803776
CC028,CC028_P05_F012b_190110_SEF_pm.mat,5,12,-59.90414002,23.91999836,-2.162411427,-1.270032561,-2.49997549,-2.567044118,5.851899673,-1.660702766,-3.790386089,2.662732648,-2991.412554,-2384.933511,166.6485157,-3648.770334,213.4138229,-676.5724815,-102.8443444,69.74944875,1300.575777,1134.287112
CC028,CC028_P05_F012c_190110_SEF_pm.mat,5,12,-2.200903986,5.939233296,0.53056619,5.487136601,-10.49797037,-7.976341825,6.560956238,-6.829595035,-1.924983596,1.444884777,-2122.295698,-971.1670683,-980.2081929,-2135.802437,257.3366085,-1861.899029,-569.3619455,50.86590255,254.0310032,108.0281049
CC029,CC029_P02_F004a_181213_SEF_pm.mat,2,4,80.2050471,33.00799669,-6.564246008,-14.44325343,-9.319952648,9.550124405,0.144712867,-9.315989406,3.311711309,-0.429959663,-7307.748055,-1454.808809,-2507.621026,-601.882773,2558.255082,-97.69164094,226.4820632,943.8277698,2618.425625,-630.3905625
CC029,CC029_P02_F004b_181213_SEF_pm.mat,2,4,55.46104381,43.09072314,0.99147006,2.744570024,6.144482661,7.669726069,-0.019567947,-5.650225853,0.369137469,0.885846574,-3009.666844,2198.889385,-1681.78023,-1874.262146,-1524.83561,-331.8578612,627.8022466,-157.9167935,23.0286843,186.8219861
CC029,CC029_P02_F004c_181213_SEF_pm.mat,2,4,37.44803154,31.07341601,7.220911378,12.8405733,-25.18643386,10.49193914,8.69988805,-9.571769507,-2.605436687,-2.966426039,-3727.031893,938.7154076,-3066.124227,-2656.371277,1969.472632,-472.2983658,1012.595521,463.6753265,545.2210906,-356.8973744
CC029,CC029_P02_F005a_181213_SEF_pm.mat,2,5,26.10072108,29.28877677,-23.07692669,11.13816412,10.67397124,14.53558523,-3.659080045,-4.763426235,-2.426175536,-0.896218166,-2130.522224,1777.17233,-1721.140749,-3240.414194,-1092.655044,-471.563159,1373.848511,115.9339321,1018.027693,220.8622923
CC029,CC029_P02_F005b_181213_SEF_pm.mat,2,5,34.65229292,16.89324568,-6.581751246,16.42568162,3.220097821,13.87502597,-1.880817338,-5.695190084,-7.157681334,-1.468092478,-711.4940593,2981.811996,-1512.623171,-1983.555071,1270.763117,-833.6465901,-333.7771734,-101.5942484,-930.6859736,398.8818129
CC029,CC029_P02_F005c_181213_SEF_pm.mat,2,5,40.47385508,41.62868557,11.42200484,12.72541985,-1.6062081,14.5232553,3.367829184,1.24695865,-1.886083521,-1.815225206,-1913.439542,1713.952168,-1786.293754,-3602.277462,-1286.234292,-24.61352596,320.7033138,58.66607594,864.0894691,-135.6978462
CC029,CC029_P02_F006a_181213_SEF_pm.mat,2,6,-86.91373657,-4.23932487,-14.23250042,-3.091112341,11.40843792,5.913975979,-3.335588878,-5.155638257,1.420239256,0.251137777,-2963.330959,3182.88261,-1049.503536,-738.4808656,-2716.103088,-751.0008988,774.633161,-375.948731,180.6256478,571.9434613
CC029,CC029_P02_F006b_181213_SEF_pm.mat,2,6,-92.35073481,7.98189858,-2.325245821,10.00746852,-0.835219334,9.219584375,-5.223468544,-7.728725107,2.080779692,2.806445813,-3657.106392,3211.27115,-4338.865911,-1106.219124,-2040.225228,-977.6060175,-1751.210575,1229.719861,-751.1154812,20.70518196
CC029,CC029_P02_F006c_181213_SEF_pm.mat,2,6,-34.22233383,7.279723515,-6.48626775,9.153938044,3.99716959,11.37682908,5.270572114,-2.231371362,4.790869324,-0.978847988,-2679.891869,2504.80409,-3017.447412,-2773.213814,-1421.789633,-193.0783528,848.3626338,19.74108769,316.9031274,-1114.295567
CC029,CC029_P05_F007a_190123_SEF_pm.mat,5,7,-2.023148482,41.27434999,7.776508511,-10.39841978,10.16031428,-4.715302051,2.013820362,-6.161932593,-0.953330353,2.189689463,-3033.316309,2987.821233,1661.036886,1078.394862,143.5350167,288.5891617,1514.143367,163.1325553,368.6231115,1211.831333
CC029,CC029_P05_F007b_190123_SEF_pm.mat,5,7,41.22802558,32.96740866,3.501571655,-7.638935144,-4.133929972,-5.336576633,9.601447061,-1.767766961,-9.495340031,2.50258237,-873.5117237,4311.108776,1709.438678,648.193267,771.7349679,-415.7423436,1724.760807,14.07678594,814.0239766,803.5911887
CC029,CC029_P05_F007c_190123_SEF_pm.mat,5,7,62.54773178,17.28054872,11.14433996,21.959469,8.502102721,-11.46202177,-8.428856947,-1.77120814,2.423354501,3.490717799,4727.718353,3397.422238,2257.914117,368.1773428,1456.384621,-1138.779531,831.3656793,817.4412894,-1175.534956,1195.768989
