 ,X,Y
1,-0.098,0.646
2,2.085,3.652
3,0.117,0.538
4,3.240,3.691
5,0.245,0.489
6,3.720,3.309
7,0.313,0.294
8,5.345,1.243
9,0.362,0.029
10,5.884,0.832
11,0.352,-0.196
12,5.551,-1.654
13,0.352,-0.431
14,4.993,-1.948
15,0.245,-0.617
16,3.701,-2.467
17,0.078,-0.666
18,2.046,-3.025
19,0.000,-0.676
20,0.822,-3.054
21,-0.069,-0.636
22,0.411,-2.908
23,-0.157,-0.587
24,-1.772,-2.829
25,-0.255,-0.548
26,-4.171,-1.106
27,-0.392,-0.333
28,-5.404,-0.695
29,-0.421,-0.157
30,-5.796,0.333
31,-0.362,0.127
32,-5.874,2.261
33,-0.225,0.362
34,-4.905,2.624
35,-0.176,0.529
36,-4.180,2.457
37,-0.160,0.627
38,-2.503,3.697
