 ,X,Y
1,-0.052,0.809
2,0.540,4.708
3,0.087,0.670
4,3.063,4.256
5,0.157,0.513
6,4.839,2.463
7,0.313,0.339
8,5.709,2.132
9,0.383,0.113
10,6.109,1.331
11,0.487,-0.148
12,6.022,-0.740
13,0.453,-0.374
14,5.047,-1.767
15,0.313,-0.566
16,3.760,-2.428
17,0.157,-0.635
18,1.375,-3.281
19,0.000,-0.618
20,-0.296,-3.281
21,-0.157,-0.600
22,-2.245,-2.706
23,-0.313,-0.496
24,-4.299,-1.436
25,-0.400,-0.357
26,-4.786,-1.593
27,-0.418,-0.131
28,-6.196,0.600
29,-0.400,0.131
30,-5.448,2.585
31,-0.296,0.357
32,-5.239,2.759
33,-0.191,0.566
34,-3.255,4.134
35,-0.131,0.705
36,-2.833,4.060
