 ,X,Y
1,-0.092,0.855
2,-1.471,6.061
3,0.102,0.738
4,1.054,6.799
5,0.296,0.622
6,4.725,5.381
7,0.393,0.466
8,7.425,1.185
9,0.432,0.233
10,7.620,0.136
11,0.432,-0.019
12,7.095,-0.602
13,0.374,-0.291
14,5.949,-2.253
15,0.374,-0.486
16,5.056,-2.195
17,0.238,-0.563
18,3.055,-3.322
19,0.117,-0.583
20,1.573,-3.846
21,0.000,-0.597
22,-2.652,-3.191
23,-0.175,-0.583
24,-3.132,-3.147
25,-0.277,-0.481
26,-4.473,-3.526
27,-0.350,-0.262
28,-6.090,-2.652
29,-0.364,-0.073
30,-7.139,-0.597
31,-0.452,0.175
32,-7.066,0.248
33,-0.466,0.452
34,-7.052,2.331
35,-0.408,0.670
36,-5.303,3.919
37,-0.262,0.801
38,-3.817,5.769
