 ,X,Y
1,-0.031,0.526
2,-0.253,3.023
3,0.061,0.503
4,0.422,2.907
5,0.131,0.495
6,1.160,2.769
7,0.192,0.480
8,1.936,2.446
9,0.246,0.396
10,2.404,2.308
11,0.315,0.273
12,2.719,1.671
13,0.353,0.165
14,3.034,0.964
15,0.338,0.050
16,3.149,1.048
17,0.353,-0.088
18,3.280,0.442
19,0.353,-0.219
20,3.487,-0.926
21,0.330,-0.311
22,3.034,-1.409
23,0.261,-0.426
24,2.389,-1.817
25,0.192,-0.488
26,2.420,-1.617
27,0.131,-0.534
28,1.659,-2.216
29,0.054,-0.557
30,0.676,-1.786
31,-0.046,-0.542
32,0.031,-2.523
33,-0.108,-0.526
34,0.215,-2.178
35,-0.161,-0.480
36,-0.791,-2.631
37,-0.223,-0.457
38,-1.989,-1.924
39,-0.277,-0.388
40,-2.558,-1.463
41,-0.330,-0.296
42,-2.258,-1.586
43,-0.353,-0.165
44,-3.449,-0.572
45,-0.346,-0.042
46,-3.649,-0.119
47,-0.323,0.073
48,-3.410,0.734
49,-0.292,0.234
50,-2.850,1.363
51,-0.253,0.365
52,-2.274,2.062
53,-0.192,0.480
54,-2.212,2.362
55,-0.108,0.511
56,-1.144,2.961
