 ,X,Y
1,0.023,0.390
2,-0.133,2.738
3,0.105,0.371
4,0.793,2.582
5,0.161,0.353
6,1.041,2.628
7,0.216,0.280
8,1.683,2.289
9,0.271,0.243
10,2.701,1.463
11,0.326,0.206
12,2.977,1.289
13,0.326,0.078
14,3.041,1.105
15,0.353,-0.032
16,3.408,0.271
17,0.335,-0.142
18,3.545,-0.151
19,0.381,-0.271
20,3.646,-0.885
21,0.362,-0.362
22,3.564,-1.188
23,0.252,-0.454
24,3.004,-1.536
25,0.161,-0.491
26,2.096,-1.876
27,0.087,-0.518
28,0.564,-2.050
29,0.014,-0.482
30,0.105,-2.215
31,-0.069,-0.500
32,-0.573,-2.279
33,-0.151,-0.482
34,-2.252,-1.821
35,-0.243,-0.399
36,-2.656,-1.757
37,-0.298,-0.316
38,-2.912,-1.096
39,-0.326,-0.206
40,-3.463,-0.069
41,-0.335,-0.078
42,-3.408,0.133
43,-0.326,0.060
44,-3.077,1.371
45,-0.289,0.179
46,-2.463,1.702
47,-0.243,0.280
48,-1.766,2.380
49,-0.179,0.381
50,-1.757,2.316
51,-0.083,0.410
52,-0.761,3.002
