 ,X,Y
1,-0.030,0.381
2,-0.178,2.831
3,0.019,0.367
4,0.540,2.739
5,0.103,0.325
6,0.997,2.732
7,0.153,0.275
8,1.553,2.394
9,0.188,0.212
10,2.032,2.162
11,0.251,0.156
12,2.905,1.106
13,0.329,0.078
14,3.088,1.388
15,0.357,-0.034
16,3.581,0.543
17,0.357,-0.147
18,3.735,0.022
19,0.343,-0.267
20,3.672,-0.161
21,0.315,-0.386
22,3.292,-1.006
23,0.293,-0.464
24,2.285,-1.491
25,0.202,-0.506
26,1.462,-2.076
27,0.139,-0.569
28,1.173,-2.357
29,0.075,-0.597
30,0.371,-2.442
31,0.019,-0.597
32,-1.706,-1.590
33,-0.087,-0.569
34,-1.670,-1.752
35,-0.157,-0.520
36,-2.402,-1.843
37,-0.185,-0.428
38,-2.726,-1.534
39,-0.249,-0.351
40,-3.001,-1.555
41,-0.298,-0.231
42,-3.599,-0.492
43,-0.333,-0.133
44,-3.613,-0.337
45,-0.333,-0.013
46,-3.592,0.550
47,-0.312,0.100
48,-3.142,1.395
49,-0.270,0.240
50,-2.381,2.077
51,-0.206,0.332
52,-1.734,2.528
53,-0.108,0.374
54,-0.896,2.662
