 ,X,Y
1,0.003,0.641
2,0.197,4.548
3,0.120,0.589
4,1.918,4.109
5,0.184,0.485
6,4.416,1.818
7,0.275,0.317
8,4.662,1.171
9,0.262,0.097
10,5.076,0.071
11,0.301,-0.110
12,5.050,-0.395
13,0.262,-0.265
14,4.377,-1.430
15,0.233,-0.388
16,2.844,-3.581
17,0.097,-0.476
18,1.300,-3.911
19,-0.068,-0.456
20,-1.572,-3.707
21,-0.243,-0.388
22,-3.242,-2.931
23,-0.320,-0.214
24,-4.503,-1.543
25,-0.330,-0.049
26,-4.930,-0.505
27,-0.330,0.155
28,-4.639,1.058
29,-0.291,0.369
30,-4.212,1.863
31,-0.165,0.534
32,-2.756,3.620
33,-0.068,0.621
34,-1.106,4.387
