 ,X,Y
1,-0.036,0.648
2,0.000,3.695
3,0.096,0.588
4,2.255,2.903
5,0.180,0.504
6,3.311,1.764
7,0.240,0.276
8,4.055,1.632
9,0.276,0.120
10,5.747,0.768
11,0.240,-0.060
12,5.567,0.060
13,0.336,-0.300
14,4.631,-0.780
15,0.252,-0.348
16,3.047,-2.327
17,0.144,-0.408
18,2.208,-1.848
19,0.012,-0.420
20,1.488,-2.208
21,-0.096,-0.396
22,1.248,-2.567
23,-0.180,-0.336
24,-2.735,-2.699
25,-0.264,-0.276
26,-4.607,-1.452
27,-0.312,-0.156
28,-5.555,-0.576
29,-0.312,0.096
30,-5.879,0.072
31,-0.324,0.288
32,-4.883,1.272
33,-0.276,0.480
34,-3.371,2.423
35,-0.156,0.636
36,-2.915,2.903
