 ,X,Y
1,-0.094,0.731
2,-1.650,5.457
3,0.059,0.684
4,2.899,4.714
5,0.200,0.601
6,4.820,3.052
7,0.259,0.401
8,5.869,0.778
9,0.283,0.165
10,5.645,-0.448
11,0.330,-0.035
12,5.209,-1.579
13,0.377,-0.259
14,5.032,-1.391
15,0.295,-0.424
16,4.160,-1.980
17,0.236,-0.672
18,4.384,-0.295
19,0.000,-0.625
20,-3.170,-2.840
21,-0.200,-0.495
22,-4.007,-1.650
23,-0.389,-0.365
24,-5.256,-0.106
25,-0.471,-0.094
26,-5.539,-0.412
27,-0.530,0.094
28,-6.034,0.259
29,-0.460,0.342
30,-5.716,1.945
31,-0.377,0.542
32,-4.820,2.180
33,-0.236,0.695
34,-4.561,2.168
