 ,X,Y
1,0.025,0.997
2,-0.115,6.798
3,0.204,0.897
4,5.188,5.343
5,0.364,0.678
6,7.481,2.053
7,0.523,0.399
8,8.458,-0.020
9,0.503,0.020
10,8.956,-0.658
11,0.444,-0.359
12,7.361,-2.093
13,0.364,-0.638
14,5.946,-2.173
15,0.164,-0.758
16,5.049,-3.848
17,0.005,-0.758
18,2.019,-5.383
19,-0.194,-0.738
20,-3.883,-4.605
21,-0.414,-0.638
22,-4.002,-5.642
23,-0.573,-0.538
24,-6.833,-1.754
25,-0.673,-0.259
26,-7.750,-2.911
27,-0.593,0.080
28,-9.086,1.017
29,-0.533,0.459
30,-8.488,2.352
31,-0.414,0.698
32,-5.777,4.565
33,-0.194,0.957
34,-3.364,6.798
