 ,X,Y
1,-0.053,0.705
2,1.912,3.429
3,0.075,0.684
4,3.066,2.756
5,0.192,0.598
6,2.414,3.322
7,0.320,0.491
8,3.856,1.602
9,0.385,0.374
10,4.358,1.218
11,0.438,0.224
12,4.540,0.246
13,0.406,0.021
14,4.732,0.406
15,0.427,-0.107
16,4.550,-0.288
17,0.438,-0.214
18,4.465,-1.207
19,0.385,-0.385
20,4.059,-1.549
21,0.310,-0.502
22,4.048,-1.025
23,0.278,-0.598
24,3.258,-0.908
25,0.203,-0.673
26,2.553,-2.200
27,0.075,-0.662
28,-0.011,-3.707
29,-0.064,-0.652
30,-0.662,-3.557
31,-0.150,-0.587
32,-1.795,-2.927
33,-0.278,-0.598
34,-2.232,-3.247
35,-0.320,-0.491
36,-3.610,-1.645
37,-0.363,-0.374
38,-4.251,-1.239
39,-0.385,-0.278
40,-4.326,-1.389
41,-0.406,-0.150
42,-4.230,-0.160
43,-0.481,-0.011
44,-4.444,0.449
45,-0.438,0.128
46,-4.230,1.025
47,-0.417,0.278
48,-4.315,0.961
49,-0.342,0.449
50,-3.664,2.008
51,-0.320,0.598
52,-2.136,3.493
53,-0.128,0.662
54,-1.271,4.091
