 ,X,Y
1,0.040,0.706
2,0.656,4.319
3,0.131,0.646
4,2.977,3.017
5,0.222,0.585
6,3.623,2.170
7,0.303,0.454
8,3.572,2.311
9,0.363,0.363
10,4.369,1.070
11,0.424,0.262
12,4.470,0.020
13,0.434,0.091
14,4.339,-0.605
15,0.394,-0.050
16,4.238,-0.353
17,0.373,-0.131
18,4.258,-0.918
19,0.353,-0.202
20,4.137,-0.858
21,0.293,-0.303
22,3.905,-1.090
23,0.232,-0.424
24,3.592,-1.080
25,0.131,-0.454
26,2.755,-2.533
27,0.030,-0.464
28,1.342,-3.340
29,-0.101,-0.474
30,-0.303,-3.058
31,-0.192,-0.494
32,-2.795,-2.452
33,-0.272,-0.474
34,-2.533,-3.068
35,-0.283,-0.383
36,-3.693,-2.159
37,-0.323,-0.252
38,-4.420,-1.211
39,-0.343,-0.111
40,-4.420,-0.494
41,-0.373,-0.010
42,-4.450,-0.161
43,-0.414,0.131
44,-4.228,-0.494
45,-0.414,0.262
46,-4.480,1.251
47,-0.323,0.424
48,-4.309,1.615
49,-0.313,0.555
50,-3.673,2.513
51,-0.222,0.666
52,-1.544,3.845
53,-0.081,0.757
54,-1.029,4.339
