 ,X,Y
1,-0.050,0.865
2,1.730,4.274
3,0.030,0.955
4,3.029,3.184
5,0.070,0.825
6,2.999,3.744
7,0.070,0.725
8,3.999,2.485
9,0.150,0.585
10,4.239,1.865
11,0.210,0.415
12,4.699,1.345
13,0.230,0.275
14,4.509,1.095
15,0.260,0.165
16,4.399,-0.105
17,0.260,0.025
18,3.869,-1.735
19,0.190,-0.115
20,3.449,-1.675
21,0.180,-0.225
22,2.879,-2.325
23,0.070,-0.315
24,1.190,-3.704
25,-0.020,-0.355
26,0.950,-3.764
27,-0.100,-0.415
28,-0.680,-3.084
29,-0.180,-0.405
30,-0.750,-3.284
31,-0.220,-0.335
32,-2.000,-2.794
33,-0.240,-0.265
34,-2.460,-2.614
35,-0.260,-0.195
36,-2.959,-1.905
37,-0.280,-0.095
38,-3.779,-0.505
39,-0.270,-0.015
40,-4.199,0.085
41,-0.240,0.115
42,-4.379,0.585
43,-0.180,0.265
44,-4.539,1.555
45,-0.140,0.395
46,-3.259,2.874
47,-0.070,0.535
48,-3.299,2.554
49,-0.090,0.635
50,-2.509,2.904
51,-0.105,0.757
52,-1.162,4.147
