 ,X,Y
1,-0.025,0.880
2,1.156,4.123
3,0.063,0.767
4,2.024,3.934
5,0.088,0.666
6,4.538,1.948
7,0.126,0.566
8,4.601,1.659
9,0.189,0.415
10,5.041,1.622
11,0.251,0.251
12,5.141,0.704
13,0.302,0.101
14,4.626,0.704
15,0.314,-0.025
16,4.312,-0.792
17,0.302,-0.176
18,4.161,-0.666
19,0.289,-0.264
20,3.574,-1.446
21,0.222,-0.365
22,3.038,-2.066
23,0.096,-0.465
24,2.476,-2.485
25,0.004,-0.499
26,-2.594,-1.663
27,-0.138,-0.532
28,-3.163,-1.596
29,-0.264,-0.440
30,-3.247,-1.873
31,-0.318,-0.314
32,-4.240,-0.859
33,-0.344,-0.197
34,-4.198,-0.624
35,-0.339,-0.096
36,-4.772,-0.398
37,-0.331,0.071
38,-5.367,0.784
39,-0.281,0.222
40,-4.873,1.362
41,-0.247,0.339
42,-4.672,1.982
43,-0.189,0.465
44,-3.901,3.071
45,-0.155,0.608
46,-3.348,3.222
47,-0.130,0.700
48,-2.183,4.144
49,-0.088,0.809
50,-1.655,4.119
