 ,X,Y
1,-0.013,0.889
2,0.504,4.711
3,0.053,0.796
4,1.681,4.034
5,0.071,0.681
6,3.902,2.566
7,0.133,0.602
8,4.698,1.973
9,0.159,0.460
10,4.963,1.619
11,0.212,0.301
12,5.025,1.849
13,0.283,0.150
14,5.344,1.230
15,0.301,-0.009
16,5.122,0.168
17,0.318,-0.124
18,4.627,-0.894
19,0.292,-0.265
20,4.326,-1.557
21,0.257,-0.345
22,3.822,-1.451
23,0.199,-0.438
24,2.641,-1.853
25,0.137,-0.491
26,1.809,-2.667
27,0.058,-0.500
28,-1.155,-2.349
29,-0.040,-0.473
30,-2.579,-2.632
31,-0.128,-0.420
32,-3.278,-2.446
33,-0.208,-0.323
34,-3.596,-2.800
35,-0.279,-0.257
36,-4.782,-1.309
37,-0.279,-0.150
38,-4.587,-0.920
39,-0.279,-0.027
40,-5.056,-1.071
41,-0.199,0.133
42,-5.012,1.026
43,-0.168,0.288
44,-4.123,2.022
45,-0.133,0.420
46,-4.450,2.154
47,-0.071,0.518
48,-3.866,2.278
49,-0.053,0.650
50,-2.371,3.986
51,-0.080,0.792
52,-0.080,4.578
