 ,X,Y
1,0.029,0.875
2,0.481,4.638
3,0.097,0.865
4,1.420,4.658
5,0.185,0.788
6,2.489,4.366
7,0.243,0.661
8,3.462,4.210
9,0.282,0.506
10,5.202,1.964
11,0.321,0.379
12,5.552,1.079
13,0.321,0.224
14,5.669,0.700
15,0.321,0.049
16,5.543,0.583
17,0.326,-0.097
18,5.168,-0.233
19,0.355,-0.233
20,4.925,-0.827
21,0.306,-0.360
22,4.332,-2.480
23,0.229,-0.428
24,3.408,-3.180
25,0.141,-0.476
26,2.718,-3.024
27,0.063,-0.515
28,-0.180,-3.773
29,-0.053,-0.559
30,-1.969,-3.048
31,-0.141,-0.559
32,-2.961,-2.066
33,-0.209,-0.569
34,-2.903,-1.745
35,-0.287,-0.501
36,-3.369,-2.037
37,-0.326,-0.394
38,-3.904,-1.600
39,-0.306,-0.238
40,-5.042,-0.180
41,-0.306,-0.102
42,-5.129,0.637
43,-0.258,0.044
44,-4.614,0.958
45,-0.180,0.180
46,-3.826,3.136
47,-0.092,0.335
48,-3.583,3.058
49,-0.044,0.481
50,-2.271,3.642
51,-0.024,0.676
52,-1.697,3.933
