 ,X,Y
1,-0.062,0.651
2,0.872,5.030
3,0.031,0.559
4,1.990,4.466
5,0.164,0.477
6,4.061,3.687
7,0.215,0.405
8,4.615,3.072
9,0.287,0.292
10,6.010,1.646
11,0.400,0.169
12,6.471,1.482
13,0.390,-0.015
14,6.338,-0.292
15,0.410,-0.169
16,5.928,-0.518
17,0.385,-0.303
18,4.969,-1.061
19,0.313,-0.436
20,4.733,-1.861
21,0.220,-0.528
22,4.374,-1.882
23,0.128,-0.569
24,3.184,-2.846
25,-0.005,-0.590
26,-3.554,-1.574
27,-0.108,-0.559
28,-2.938,-3.789
29,-0.241,-0.508
30,-3.984,-3.564
31,-0.333,-0.405
32,-5.030,-2.528
33,-0.385,-0.220
34,-5.799,-1.492
35,-0.374,-0.062
36,-6.240,0.318
37,-0.374,0.144
38,-6.158,0.256
39,-0.344,0.236
40,-5.594,2.933
41,-0.323,0.400
42,-4.764,2.451
43,-0.272,0.554
44,-3.359,3.928
45,-0.200,0.646
46,-2.938,4.112
