 ,X,Y
1,-0.129,0.593
2,-0.485,5.013
3,-0.049,0.603
4,2.927,4.163
5,0.049,0.564
6,2.432,4.014
7,0.158,0.475
8,2.403,4.806
9,0.376,0.376
10,2.146,4.974
11,0.366,0.267
12,5.636,1.948
13,0.405,0.158
14,5.389,2.383
15,0.405,-0.010
16,5.567,0.900
17,0.415,-0.148
18,5.527,0.158
19,0.376,-0.277
20,5.557,-0.979
21,0.386,-0.386
22,4.311,-1.404
23,0.316,-0.494
24,4.272,-1.276
25,0.227,-0.564
26,1.987,-3.421
27,0.109,-0.583
28,1.978,-2.808
29,0.025,-0.598
30,-0.578,-2.615
31,-0.133,-0.559
32,-0.054,-2.952
33,-0.183,-0.480
34,-2.418,-2.813
35,-0.351,-0.410
36,-3.802,-2.477
37,-0.391,-0.252
38,-4.623,-2.091
39,-0.410,-0.114
40,-5.048,-1.775
41,-0.425,0.044
42,-5.448,-0.925
43,-0.455,0.222
44,-5.864,-0.084
45,-0.425,0.371
46,-5.349,1.221
47,-0.386,0.529
48,-4.272,2.853
49,-0.257,0.618
50,-2.502,4.563
