 ,X,Y
1,-0.097,0.677
2,-0.075,4.869
3,-0.011,0.645
4,0.473,4.471
5,0.097,0.613
6,2.300,4.299
7,0.236,0.537
8,3.020,4.095
9,0.333,0.441
10,2.891,4.697
11,0.322,0.333
12,4.944,2.612
13,0.290,0.183
14,5.729,2.214
15,0.322,0.021
16,5.750,1.419
17,0.365,-0.118
18,5.234,-0.129
19,0.376,-0.274
20,5.439,-0.919
21,0.365,-0.403
22,4.933,-0.500
23,0.365,-0.500
24,4.203,-0.597
25,0.226,-0.564
26,4.084,-1.231
27,0.118,-0.564
28,0.150,-3.853
29,-0.043,-0.554
30,0.032,-3.821
31,-0.140,-0.478
32,-1.000,-3.875
33,-0.269,-0.392
34,-1.602,-3.542
35,-0.355,-0.360
36,-3.450,-2.843
37,-0.441,-0.215
38,-4.611,-1.978
39,-0.484,-0.075
40,-5.019,-1.687
41,-0.473,0.086
42,-5.621,0.011
43,-0.441,0.269
44,-4.095,3.461
45,-0.355,0.408
46,-1.956,4.805
47,-0.312,0.516
48,-2.214,4.310
49,-0.226,0.623
50,-1.139,4.729
