 ,X,Y
1,0.012,0.570
2,-0.058,5.138
3,0.093,0.535
4,2.267,4.766
5,0.151,0.453
6,4.092,3.639
7,0.186,0.349
8,5.092,2.697
9,0.233,0.186
10,6.289,1.535
11,0.326,0.023
12,6.720,0.140
13,0.360,-0.116
14,6.557,-1.965
15,0.326,-0.233
16,5.499,-2.093
17,0.256,-0.326
18,5.592,-2.197
19,0.198,-0.465
20,4.569,-2.232
21,0.124,-0.457
22,4.429,-2.224
23,0.050,-0.492
24,4.887,-3.174
25,-0.058,-0.500
26,3.507,-4.546
27,-0.174,-0.477
28,2.096,-4.879
29,-0.267,-0.438
30,2.352,-4.670
31,-0.283,-0.391
32,-5.398,-1.600
33,-0.283,-0.298
34,-4.445,-0.841
35,-0.252,-0.190
36,-4.212,-0.918
37,-0.302,-0.047
38,-6.506,0.116
39,-0.298,0.155
40,-6.708,0.930
41,-0.236,0.310
42,-5.522,2.798
43,-0.163,0.446
44,-4.301,2.360
45,-0.085,0.515
46,-3.929,3.709
47,-0.041,0.546
48,-0.575,5.202
