 ,X,Y
1,0.064,0.744
2,-0.337,3.247
3,0.234,0.659
4,2.360,3.016
5,0.307,0.538
6,3.478,1.157
7,0.392,0.392
8,3.454,0.623
9,0.416,0.210
10,3.575,0.197
11,0.465,0.064
12,3.673,-0.471
13,0.453,-0.094
14,3.393,-1.637
15,0.355,-0.216
16,3.187,-2.184
17,0.270,-0.386
18,2.931,-1.917
19,0.161,-0.447
20,2.725,-2.257
21,0.064,-0.495
22,0.611,-3.314
23,-0.021,-0.580
24,1.680,-2.038
25,-0.131,-0.568
26,-1.431,-2.391
27,-0.252,-0.568
28,-2.804,-1.492
29,-0.361,-0.471
30,-2.415,-1.783
31,-0.447,-0.374
32,-3.460,-1.151
33,-0.483,-0.216
34,-3.594,-0.884
35,-0.483,-0.058
36,-3.910,-0.386
37,-0.507,0.100
38,-4.068,0.112
39,-0.471,0.270
40,-3.667,0.416
41,-0.434,0.428
42,-3.278,1.170
43,-0.325,0.526
44,-1.941,2.883
45,-0.131,0.659
46,-2.342,3.029
47,-0.021,0.708
48,-1.285,3.673
