 ,X,Y
1,-0.118,0.812
2,0.000,4.597
3,-0.026,0.799
4,0.471,4.688
5,0.065,0.746
6,1.689,4.047
7,0.131,0.655
8,3.902,2.462
9,0.144,0.550
10,4.610,1.833
11,0.144,0.406
12,4.858,1.545
13,0.210,0.288
14,4.963,1.729
15,0.249,0.079
16,5.251,1.139
17,0.301,-0.052
18,4.963,-0.026
19,0.301,-0.157
20,4.531,-0.969
21,0.301,-0.249
22,4.343,-1.628
23,0.292,-0.371
24,3.584,-1.462
25,0.223,-0.467
26,2.484,-1.908
27,0.100,-0.511
28,1.785,-2.711
29,0.022,-0.519
30,-1.340,-2.536
31,-0.109,-0.493
32,-2.632,-2.693
33,-0.205,-0.441
34,-3.444,-2.405
35,-0.266,-0.389
36,-3.671,-2.798
37,-0.336,-0.292
38,-4.885,-1.218
39,-0.336,-0.162
40,-4.562,-0.895
41,-0.292,-0.004
42,-5.016,-0.921
43,-0.249,0.100
44,-4.841,1.096
45,-0.188,0.240
46,-4.090,2.056
47,-0.109,0.406
48,-4.396,2.178
49,-0.100,0.519
50,-3.828,2.300
51,-0.092,0.668
52,-2.287,3.946
