 ,X,Y
1,-0.084,0.818
2,1.650,4.138
3,-0.005,0.828
4,2.958,3.137
5,0.055,0.768
6,2.988,3.732
7,0.084,0.659
8,3.969,2.473
9,0.124,0.520
10,4.029,1.839
11,0.164,0.382
12,4.624,1.264
13,0.233,0.223
14,4.495,0.996
15,0.263,0.084
16,4.544,-0.164
17,0.213,-0.025
18,3.890,-1.848
19,0.183,-0.134
20,3.414,-1.700
21,0.156,-0.253
22,2.847,-2.408
23,0.134,-0.364
24,1.256,-3.717
25,0.037,-0.409
26,0.914,-3.769
27,-0.037,-0.431
28,-0.624,-3.144
29,-0.149,-0.424
30,-0.714,-3.338
31,-0.216,-0.401
32,-2.007,-2.869
33,-0.253,-0.349
34,-2.156,-2.483
35,-0.297,-0.282
36,-2.847,-1.881
37,-0.297,-0.208
38,-3.784,-0.639
39,-0.260,-0.082
40,-4.163,-0.022
41,-0.260,0.007
42,-4.274,0.476
43,-0.238,0.164
44,-4.378,1.420
45,-0.178,0.312
46,-3.048,2.557
47,-0.149,0.461
48,-3.308,2.468
49,-0.089,0.639
50,-2.557,2.847
51,-0.119,0.736
52,-1.160,4.066
