 ,X,Y
1,0.002,0.550
2,0.011,3.125
3,0.079,0.507
4,0.812,3.091
5,0.173,0.388
6,1.290,2.699
7,0.249,0.303
8,2.313,2.102
9,0.301,0.192
10,2.466,1.360
11,0.326,0.064
12,3.328,0.900
13,0.360,-0.047
14,3.558,0.328
15,0.352,-0.166
16,3.541,-0.252
17,0.386,-0.303
18,3.447,-1.275
19,0.335,-0.439
20,3.072,-1.138
21,0.284,-0.533
22,2.313,-2.264
23,0.173,-0.618
24,1.955,-2.545
25,0.070,-0.678
26,1.852,-2.383
27,-0.015,-0.669
28,0.139,-2.980
29,-0.126,-0.669
30,-1.516,-2.801
31,-0.220,-0.576
32,-2.564,-1.812
33,-0.305,-0.473
34,-2.726,-1.684
35,-0.382,-0.345
36,-3.127,-1.045
37,-0.365,-0.209
38,-3.255,-0.661
39,-0.356,-0.047
40,-3.460,-0.090
41,-0.339,0.081
42,-2.923,0.780
43,-0.288,0.226
44,-2.692,1.607
45,-0.245,0.362
46,-2.360,2.034
47,-0.177,0.499
48,-1.584,2.631
49,-0.109,0.559
50,-0.484,3.040
