 ,X,Y
1,-0.012,0.732
2,-0.519,3.587
3,0.083,0.696
4,1.097,3.681
5,0.177,0.614
6,2.560,3.174
7,0.248,0.448
8,3.540,2.702
9,0.283,0.307
10,4.366,1.440
11,0.330,0.153
12,4.566,1.192
13,0.389,-0.024
14,4.425,0.779
15,0.389,-0.118
16,4.153,-0.260
17,0.366,-0.248
18,3.434,-1.569
19,0.354,-0.389
20,2.726,-2.348
21,0.283,-0.484
22,2.065,-2.466
23,0.220,-0.531
24,1.243,-2.324
25,0.142,-0.523
26,0.873,-3.017
27,0.079,-0.539
28,0.409,-3.135
29,-0.008,-0.539
30,-1.959,-2.411
31,-0.126,-0.562
32,-2.155,-2.631
33,-0.275,-0.484
34,-2.777,-2.183
35,-0.393,-0.334
36,-3.398,-1.955
37,-0.460,-0.232
38,-3.906,-1.373
39,-0.460,-0.106
40,-4.275,-0.751
41,-0.397,0.090
42,-4.653,0.358
43,-0.334,0.279
44,-3.976,1.908
45,-0.271,0.405
46,-3.135,2.442
47,-0.208,0.547
48,-2.136,3.347
49,-0.106,0.696
50,-0.610,3.544
