 ,X,Y
1,0.012,0.587
2,0.100,3.974
3,0.112,0.525
4,1.062,3.487
5,0.200,0.500
6,2.299,3.099
7,0.250,0.400
8,2.424,2.924
9,0.337,0.312
10,3.062,2.524
11,0.412,0.162
12,2.974,2.349
13,0.425,0.062
14,3.799,1.962
15,0.512,-0.037
16,3.899,0.937
17,0.537,-0.200
18,4.424,-0.800
19,0.537,-0.425
20,3.049,-1.512
21,0.375,-0.600
22,2.662,-1.662
23,0.175,-0.612
24,2.612,-1.775
25,0.000,-0.675
26,-1.075,-2.712
27,-0.187,-0.650
28,-1.075,-3.287
29,-0.312,-0.512
30,-1.062,-3.037
31,-0.337,-0.412
32,-3.949,-0.762
33,-0.325,-0.287
34,-4.174,0.337
35,-0.400,-0.137
36,-4.461,0.512
37,-0.437,-0.025
38,-4.111,0.825
39,-0.450,0.125
40,-3.899,0.837
41,-0.487,0.225
42,-3.574,1.350
43,-0.400,0.375
44,-2.924,2.724
45,-0.287,0.487
46,-1.924,3.174
47,-0.212,0.575
48,-2.324,3.249
49,-0.087,0.612
50,-0.725,3.886
