 ,X,Y
1,0.042,0.552
2,-0.032,3.447
3,0.138,0.520
4,1.676,3.171
5,0.255,0.488
6,2.058,2.917
7,0.350,0.424
8,2.121,2.726
9,0.414,0.350
10,2.503,2.461
11,0.445,0.255
12,2.620,2.620
13,0.509,0.170
14,2.832,2.652
15,0.520,0.064
16,3.702,0.392
17,0.541,-0.138
18,3.787,0.711
19,0.530,-0.318
20,3.394,-0.965
21,0.456,-0.403
22,3.490,-0.700
23,0.371,-0.530
24,3.150,-0.647
25,0.223,-0.552
26,3.479,-1.114
27,0.106,-0.552
28,2.811,-1.930
29,0.021,-0.562
30,0.445,-3.002
31,-0.117,-0.488
32,-0.456,-3.023
33,-0.212,-0.435
34,-3.161,-1.559
35,-0.308,-0.371
36,-3.277,-0.764
37,-0.361,-0.286
38,-3.553,-0.573
39,-0.424,-0.138
40,-3.415,0.658
41,-0.445,-0.032
42,-3.649,0.488
43,-0.467,0.106
44,-3.500,0.923
45,-0.382,0.233
46,-3.500,1.177
47,-0.308,0.318
48,-3.002,1.315
49,-0.170,0.414
50,-1.856,3.012
51,-0.042,0.520
52,-1.029,3.373
