 ,X,Y
1,0.000,0.632
2,0.571,2.777
3,0.070,0.581
4,1.754,2.446
5,0.110,0.471
6,2.316,2.125
7,0.200,0.441
8,2.937,1.303
9,0.281,0.301
10,3.378,1.123
11,0.301,0.170
12,3.809,0.411
13,0.351,-0.010
14,3.659,0.050
15,0.361,-0.160
16,3.509,-0.732
17,0.341,-0.321
18,3.228,-1.153
19,0.251,-0.431
20,2.276,-1.855
21,0.180,-0.481
22,1.534,-2.576
23,0.100,-0.481
24,-0.832,-2.637
25,0.020,-0.481
26,-1.193,-2.376
27,-0.110,-0.461
28,-2.125,-2.326
29,-0.200,-0.401
30,-3.018,-2.055
31,-0.281,-0.291
32,-3.659,-1.293
33,-0.321,-0.170
34,-3.779,-1.063
35,-0.371,-0.010
36,-3.709,-0.241
37,-0.431,0.170
38,-3.459,0.772
39,-0.391,0.311
40,-2.927,0.882
41,-0.311,0.411
42,-2.737,1.654
43,-0.211,0.551
44,-2.175,2.155
45,-0.140,0.622
46,-1.353,2.436
47,-0.080,0.658
48,-0.535,2.496
