 ,X,Y
1,0.043,1.119
2,-0.188,5.433
3,0.232,1.032
4,0.796,5.462
5,0.347,0.901
6,4.358,2.624
7,0.521,0.626
8,5.270,1.220
9,0.536,0.409
10,5.936,0.597
11,0.608,0.163
12,6.298,0.322
13,0.623,-0.054
14,6.125,-0.286
15,0.695,-0.257
16,5.618,-0.851
17,0.594,-0.416
18,4.981,-1.908
19,0.420,-0.590
20,3.938,-2.356
21,0.275,-0.778
22,3.707,-2.472
23,0.145,-0.749
24,2.201,-4.022
25,0.029,-0.749
26,-2.563,-2.328
27,-0.145,-0.778
28,-2.679,-2.284
29,-0.304,-0.749
30,-2.881,-2.400
31,-0.376,-0.648
32,-4.503,-1.763
33,-0.521,-0.518
34,-4.865,-1.763
35,-0.608,-0.387
36,-5.212,-1.633
37,-0.652,-0.228
38,-5.690,-0.185
39,-0.681,-0.069
40,-6.052,0.452
41,-0.666,0.163
42,-6.255,0.771
43,-0.652,0.395
44,-5.676,2.002
45,-0.608,0.655
46,-4.373,3.841
47,-0.463,0.858
48,-3.446,4.376
49,-0.203,1.075
50,-2.317,4.782
