 ,X,Y
1,-0.152,1.209
2,-0.022,5.596
3,0.051,1.151
4,1.238,5.741
5,0.297,0.963
6,3.699,4.061
7,0.456,0.847
8,5.234,2.469
9,0.644,0.514
10,6.407,1.325
11,0.731,0.297
12,6.624,0.355
13,0.789,0.065
14,6.711,-0.152
15,0.789,-0.181
16,6.827,-0.586
17,0.688,-0.384
18,5.669,-0.847
19,0.543,-0.543
20,4.858,-1.629
21,0.427,-0.572
22,4.090,-2.932
23,0.297,-0.688
24,4.365,-2.223
25,0.109,-0.731
26,4.250,-2.295
27,0.007,-0.760
28,-0.022,-5.075
29,-0.195,-0.688
30,-3.511,-3.613
31,-0.340,-0.659
32,-4.814,-1.426
33,-0.514,-0.586
34,-5.162,-1.904
35,-0.673,-0.456
36,-5.698,-1.875
37,-0.760,-0.253
38,-5.915,-1.122
39,-0.775,-0.051
40,-6.407,-0.413
41,-0.731,0.109
42,-6.668,1.093
43,-0.717,0.413
44,-6.421,1.904
45,-0.630,0.688
46,-4.554,4.047
47,-0.485,0.934
48,-2.860,5.003
49,-0.369,1.137
50,-2.353,5.495
