 ,X,Y
1,-0.139,0.913
2,-0.653,5.181
3,0.018,0.871
4,0.432,4.667
5,0.232,0.814
6,1.888,4.353
7,0.417,0.685
8,2.544,4.011
9,0.646,0.500
10,5.327,1.570
11,0.646,0.243
12,6.184,0.856
13,0.603,0.000
14,6.112,-0.528
15,0.589,-0.186
16,6.298,-1.599
17,0.589,-0.357
18,5.912,-1.927
19,0.560,-0.514
20,5.327,-2.840
21,0.446,-0.642
22,4.614,-3.126
23,0.318,-0.756
24,3.843,-3.383
25,0.225,-0.856
26,3.008,-4.025
27,0.118,-0.867
28,1.938,-4.528
29,-0.043,-0.878
30,-2.430,-3.961
31,-0.289,-0.771
32,-3.083,-4.121
33,-0.417,-0.696
34,-4.721,-2.505
35,-0.514,-0.578
36,-5.277,-1.766
37,-0.674,-0.428
38,-5.813,-0.610
39,-0.706,-0.257
40,-6.134,0.460
41,-0.696,-0.054
42,-6.176,0.771
43,-0.664,0.150
44,-6.540,1.317
45,-0.610,0.375
46,-5.234,2.323
47,-0.514,0.557
48,-4.656,2.933
49,-0.300,0.781
50,-2.740,4.474
