"Localidad","Planta","Areola","X_1","Y_1","X_2","Y_2","Num_esp","long_esp","dist_are","angulo","angulo_corr","posicion"
"CC022","P05","A01",-0.215,0.354,-1.371,2.405,"10",2.35434428238522,0.414175083750821,121.272195548588,328.727804451412,"L"
"CC022","P05","A01",-0.322,0.282,-2.804,1.312,"11",2.68723352167243,0.428028036464903,138.788909916521,311.211090083479,"K"
"CC022","P05","A01",-0.358,0.049,-2.894,1.205,"12",2.78704718295188,0.361337792100411,172.206293084263,277.793706915737,"J"
"CC022","P05","A01",-0.385,-0.148,-3.261,-0.793,"13",2.94743973644925,0.412466968374438,-158.972485082964,248.972485082964,"I"
"CC022","P05","A01",-0.412,-0.318,-2.732,-1.617,"14",2.65890973897197,0.52044980545678,-142.337457084253,232.337457084253,"I"
"CC022","P05","A01",-0.278,-0.488,-2.302,-1.859,"15",2.44463023788875,0.561629771290661,-119.668976650119,209.668976650119,"H"
"CC022","P05","A01",-0.116,-0.578,-0.824,-3.032,"16",2.55409083628598,0.589525232708491,-101.348068045697,191.348068045697,"G"
"CC022","P05","A02",-0.047,-0.562,0.543,-2.491,"1",2.01721119370283,0.563961878144259,-94.7805294079876,184.780529407988,"G"
"CC022","P05","A02",0.14,-0.459,1.47,-1.948,"2",1.99650219133363,0.479876025656627,-73.03773364247,163.03773364247,"F"
"CC022","P05","A02",0.253,-0.318,1.676,-1.405,"3",1.79066970712077,0.406365598937705,-51.4943381081461,141.494338108146,"F"
"CC022","P05","A02",0.272,-0.14,2.313,-0.215,"4",2.04237753610835,0.305915020879982,-27.2351506315712,117.235150631571,"E"
"CC022","P05","A02",0.29,0.019,2.369,0.496,"5",2.13301898725726,0.290621747293626,3.74850458757028,86.2514954124297,"D"
"CC022","P05","A02",0.281,0.178,2.303,1.105,"6",2.22436800012947,0.332633431873587,32.3522988122028,57.6477011877972,"C"
"CC022","P05","A02",0.215,0.29,1.629,1.826,"7",2.08774806909263,0.361005540123694,53.4475349647766,36.5524650352234,"B"
"CC022","P05","A02",0.131,0.365,1.011,2.051,"8",1.90184016152778,0.387796338301434,70.2567391479144,19.7432608520856,"B"
"CC022","P05","A02",0.009,0.375,0.215,2.219,"9",1.85547082973568,0.375107984452477,88.6251780153213,1.37482198467872,"A"
"CC022","P05","A02",-0.094,0.384,-0.431,2.229,"10",1.87552499316858,0.395337830216133,103.755054426369,346.244945573631,"A"
"CC022","P05","A02",-0.169,0.375,-1.395,1.966,"11",2.00857088498265,0.411322258089688,114.259518700943,335.740481299057,"L"
"CC022","P05","A02",-0.281,0.365,-2.126,1.217,"12",2.03222267480707,0.460636516138267,127.591361917251,322.408638082749,"L"
"CC022","P05","A02",-0.421,0.234,-2.631,0.618,"13",2.2431130154319,0.48166066893613,150.933863795365,299.066136204635,"K"
"CC022","P05","A02",-0.468,-0.009,-2.875,-0.187,"14",2.41357266308682,0.46808653046205,-178.898319714511,268.898319714511,"J"
"CC022","P05","A02",-0.431,-0.206,-2.594,-1.142,"15",2.35683368102206,0.477699696462118,-154.454170548012,244.454170548012,"I"
"CC022","P05","A02",-0.346,-0.403,-2.079,-1.657,"16",2.13911313398801,0.531154403163525,-130.648114216257,220.648114216257,"H"
"CC022","P05","A02",-0.178,-0.534,-0.768,-2.453,"17",2.00765061701482,0.562885423509972,-108.434964478992,198.434964478992,"H"
"CC022","P05","A03",-0.101,-1.019,-0.18,-4.624,"1",3.60586549943283,1.02399316403968,-95.6604989048395,185.66049890484,"G"
"CC022","P05","A03",0.003,-0.941,1.741,-4.716,"2",4.15587162939377,0.941004782134501,-89.8173490400801,179.81734904008,"G"
"CC022","P05","A03",0.16,-0.862,3.387,-4.037,"3",4.52704694033539,0.876723445563081,-79.4847346066448,169.484734606645,"G"
"CC022","P05","A03",0.356,-0.627,5.333,-0.967,"4",4.98859990378062,0.721016643358529,-60.4128308759889,150.412830875989,"F"
"CC022","P05","A03",0.539,-0.34,5.542,-0.026,"5",5.01284400315829,0.637276235238691,-32.2436423930382,122.243642393038,"E"
"CC022","P05","A03",0.604,-0.052,4.797,1.764,"6",4.56936592975437,0.606234278146658,-4.92061674681305,94.9206167468131,"D"
"CC022","P05","A03",0.591,0.314,3.961,1.659,"7",3.62848797710562,0.669236131720337,27.9818411411135,62.0181588588865,"C"
"CC022","P05","A03",0.421,0.431,3.178,2.286,"8",3.32296163083476,0.602496473018722,45.672461391498,44.327538608502,"B"
"CC022","P05","A03",0.291,0.562,2.355,2.6,"9",2.90061028061337,0.632870444877939,62.6251774479667,27.3748225520333,"B"
"CC022","P05","A03",0.134,0.575,-0.611,3.2,"10",2.72867183809266,0.5904074864024,76.8817397775866,13.1182602224134,"A"
"CC022","P05","A03",0.003,0.588,-0.924,3.07,"11",2.64946277573398,0.588007653011421,89.7076900829575,0.292309917042488,"A"
"CC022","P05","A03",-0.101,0.588,-1.303,3.031,"12",2.72269223380095,0.596611263722032,99.7465238716411,350.253476128359,"A"
"CC022","P05","A03",-0.297,0.601,-1.721,3.018,"13",2.80529231988397,0.670380488976223,116.297511236358,333.702488763642,"L"
"CC022","P05","A03",-0.402,0.392,-3.498,2.391,"14",3.68527027502733,0.561487310631327,135.721590759186,314.278409240814,"K"
"CC022","P05","A03",-0.558,0.17,-4.477,2.221,"15",4.42325242327408,0.58332152368998,163.056168271185,286.943831728815,"K"
"CC022","P05","A03",-0.598,-0.105,-5.392,0.705,"16",4.86194775784356,0.607148252076871,-170.041244433556,260.041244433556,"J"
"CC022","P05","A03",-0.48,-0.444,-5.091,-1.528,"17",4.73670528954462,0.653862370839613,-137.231194421761,227.231194421761,"I"
"CC022","P05","A03",-0.271,-0.705,-4.386,-2.913,"18",4.66995599551002,0.755291996515255,-111.026634322066,201.026634322066,"H"
"CC022","P05","A03",-0.245,-0.98,-2.609,-4.154,"19",3.9576220132802,1.01016087827633,-104.036258488902,194.036258488902,"G"
"CC022","P05","A04",-0.13,-0.961,0.389,-3.984,"1",3.06722839058326,0.969753061351187,-97.7039780803806,187.703978080381,"G"
"CC022","P05","A04",0.032,-0.821,1.944,-3.574,"2",3.3518283070587,0.821623393045743,-87.7679331033458,177.767933103346,"G"
"CC022","P05","A04",0.162,-0.734,3.293,-2.419,"3",3.55561330855874,0.751664818918645,-77.5538813233718,167.553881323372,"G"
"CC022","P05","A04",0.313,-0.486,4.071,-1.782,"4",3.97519559267214,0.578070064957527,-57.2171397345324,147.217139734532,"F"
"CC022","P05","A04",0.464,-0.216,4.233,0.346,"5",3.81066988861539,0.511812465655146,-24.9627934349879,114.962793434988,"E"
"CC022","P05","A04",0.464,0.043,3.811,1.522,"6",3.6592143965611,0.465988197275425,5.2946164781009,84.7053835218991,"D"
"CC022","P05","A04",0.464,0.346,3.207,0.95,"7",2.80871233842129,0.578802211467786,36.7115183338348,53.2884816661652,"C"
"CC022","P05","A04",0.324,0.518,1.771,2.138,"8",2.17214387184643,0.610982814815605,57.9747446012899,32.0252553987101,"B"
"CC022","P05","A04",0.227,0.551,1.026,2.764,"9",2.35282171020245,0.595927847981616,67.6094154582843,22.3905845417157,"B"
"CC022","P05","A04",0.086,0.583,-0.551,2.861,"10",2.36538643777291,0.589308917292111,81.6086633843731,8.39133661562693,"A"
"CC022","P05","A04",-0.119,0.583,-1.069,3.023,"11",2.61841555143564,0.595021008032489,101.536560769214,348.463439230786,"A"
"CC022","P05","A04",-0.281,0.507,-1.49,2.753,"12",2.55072479895421,0.57966369560289,118.997018304037,331.002981695963,"L"
"CC022","P05","A04",-0.421,0.453,-2.429,2.408,"13",2.80251476356504,0.61842541991739,132.903169840886,317.096830159114,"L"
"CC022","P05","A04",-0.551,0.313,-3.412,2.03,"14",3.33667649016203,0.633695510478021,150.400930891182,299.599069108818,"K"
"CC022","P05","A04",-0.605,0.043,-4.654,0.821,"15",4.12306742607976,0.6065261742085,175.934599780231,274.065400219769,"J"
"CC022","P05","A04",-0.572,-0.259,-4.924,-0.421,"16",4.3550141216763,0.627905247628971,-155.639137828568,245.639137828568,"I"
"CC022","P05","A04",-0.432,-0.507,-4.092,-2.224,"17",4.04273286280457,0.666087832046195,-130.433373226848,220.433373226848,"H"
"CC022","P05","A04",-0.216,-0.691,-3.207,-2.613,"18",3.55530097178846,0.72397306579734,-107.358761278952,197.358761278952,"H"
"CC022","P05","A04",-0.184,-0.842,-1.684,-3.66,"19",3.19235399039643,0.861870059811802,-102.326925278917,192.326925278917,"G"
"CC022","P05","A05",-0.068,-0.802,0.01,-3.638,"1",2.83707243474678,0.804877630450741,-94.8464185251004,184.8464185251,"G"
"CC022","P05","A05",0.058,-0.655,1.277,-3.521,"2",3.11446897560403,0.657562924745609,-84.9396913655341,174.939691365534,"G"
"CC022","P05","A05",0.117,-0.49,2.534,-2.936,"3",3.43872141936505,0.503774751252978,-76.5706332647869,166.570633264787,"G"
"CC022","P05","A05",0.136,-0.353,3.674,-1.143,"4",3.62512675640453,0.378292215093042,-68.9298765468679,158.929876546868,"F"
"CC022","P05","A05",0.195,-0.168,4.249,-0.275,"5",4.05541181632642,0.25738881094562,-40.746169446899,130.746169446899,"E"
"CC022","P05","A05",0.195,-0.002,4.415,0.319,"6",4.23219104011149,0.195010256140543,-0.587628501083008,90.587628501083,"D"
"CC022","P05","A05",0.244,0.144,3.849,1.537,"7",3.86477347330992,0.283323137071437,30.5475761594307,59.4524238405693,"C"
"CC022","P05","A05",0.224,0.29,3.304,2.112,"8",3.57855892783673,0.366436897705458,52.317014785966,37.682985214034,"B"
"CC022","P05","A05",0.166,0.378,2.69,2.502,"9",3.29878038068617,0.412843796126332,66.2911647909848,23.7088352090152,"B"
"CC022","P05","A05",0.107,0.456,2.271,2.57,"10",3.02520941423895,0.468385524968482,76.7945130383234,13.2054869616766,"A"
"CC022","P05","A05",0.019,0.475,1.247,3.214,"11",3.00168369419564,0.475379848121479,87.7094026210306,2.29059737896942,"A"
"CC022","P05","A05",-0.068,0.446,-1.735,2.941,"12",3.00065226242562,0.451154075677035,98.6689324980679,351.331067501932,"A"
"CC022","P05","A05",-0.107,0.358,-2.319,3.204,"13",3.60453325688639,0.37364823029154,106.640509813562,343.359490186438,"L"
"CC022","P05","A05",-0.205,0.309,-3.703,1.947,"14",3.86251834947098,0.370818014664876,123.561523623295,326.438476376705,"L"
"CC022","P05","A05",-0.234,0.163,-3.966,0.797,"15",3.78546958777904,0.285175384631984,145.139677122751,304.860322877249,"K"
"CC022","P05","A05",-0.244,0.027,-4.493,0.534,"16",4.27914126899311,0.245489307302783,173.6856074093,276.3143925907,"J"
"CC022","P05","A05",-0.185,-0.119,-4.074,-0.928,"17",3.97225402007475,0.219968179516947,-147.249144679899,237.249144679899,"I"
"CC022","P05","A05",-0.156,-0.324,-3.674,-1.406,"18",3.68063146756097,0.359599777530521,-115.709970487262,205.709970487262,"H"
"CC022","P05","A05",-0.136,-0.49,-2.875,-2.449,"19",3.36746224923161,0.508523352462795,-105.512063961616,195.512063961616,"H"
"CC022","P05","A05",-0.097,-0.665,-1.647,-3.443,"20",3.18116079442709,0.672037201351235,-98.2989167556046,188.298916755605,"G"
"CC022","P05","A06",-0.083,-0.81,0.021,-3.987,"1",3.17870177902867,0.814241364707051,-95.8506428202611,185.850642820261,"G"
"CC022","P05","A06",0,-0.716,1.184,-4.018,"2",3.50785689559879,0.716,-90.0000129943923,180.000012994392,"G"
"CC022","P05","A06",0.042,-0.53,1.838,-3.489,"3",3.46140101692942,0.531661546474823,-85.4690607583974,175.469060758397,"G"
"CC022","P05","A06",0.125,-0.384,3.281,-2.741,"4",3.93900812388094,0.403832886228945,-71.9688622556826,161.968862255683,"F"
"CC022","P05","A06",0.166,-0.228,3.79,-1.993,"5",4.03095534582064,0.28202836736754,-53.9427617367798,143.94276173678,"F"
"CC022","P05","A06",0.26,-0.062,4.298,-0.737,"6",4.09402845617858,0.267290104568052,-13.4123595783733,103.412359578373,"D"
"CC022","P05","A06",0.239,0.104,4.309,0.716,"7",4.11575558069232,0.260647271230681,23.5160987569607,66.4839012430393,"C"
"CC022","P05","A06",0.27,0.218,3.582,2.139,"8",3.82878374944316,0.347021613159757,38.9176689257333,51.0823310742667,"C"
"CC022","P05","A06",0.208,0.311,2.616,2.658,"9",3.36256940448818,0.374145693547313,56.2249950951899,33.7750049048101,"B"
"CC022","P05","A06",0.125,0.374,1.942,3.426,"10",3.55192806796534,0.394336151018392,71.519114616847,18.480885383153,"B"
"CC022","P05","A06",0.042,0.426,0.062,3.862,"11",3.43605820672468,0.428065415561687,84.369329423787,5.63067057621299,"A"
"CC022","P05","A06",-0.042,0.467,-1.64,3.239,"12",3.19962310280445,0.468884847270628,95.1391271761643,354.860872823836,"A"
"CC022","P05","A06",-0.083,0.332,-3.333,1.869,"13",3.59511738334091,0.342217766926266,104.036258488902,345.963741511098,"A"
"CC022","P05","A06",-0.145,0.218,-3.634,1.329,"14",3.66161740218718,0.261818639519802,123.629390716868,326.370609283132,"L"
"CC022","P05","A06",-0.166,0.145,-4.08,0.052,"15",3.91510472401442,0.220410979762806,138.863002920839,311.136997079161,"K"
"CC022","P05","A06",-0.187,-0.031,-4.288,-0.613,"16",4.14209186281521,0.189552103654905,-170.587395192903,260.587395192903,"J"
"CC022","P05","A06",-0.166,-0.187,-4.309,-1.194,"17",4.26362498350875,0.250049995001,-131.595500700548,221.595500700548,"H"
"CC022","P05","A06",-0.135,-0.343,-3.945,-1.921,"18",4.12385547758405,0.368610905969967,-111.483920734628,201.483920734628,"H"
"CC022","P05","A06",-0.177,-0.53,-2.969,-2.793,"19",3.59394393389769,0.558774552033287,-108.46738993551,198.46738993551,"H"
"CC022","P05","A06",-0.135,-0.664,-2.17,-3.54,"20",3.52315213977484,0.6775846810547,-101.492364333239,191.492364333239,"G"
"CC022","P05","A07",-0.015,-0.619,0.111,-2.741,"1",2.12573751907426,0.619181718076366,-91.3881691328737,181.388169132874,"G"
"CC022","P05","A07",0.081,-0.582,1.172,-2.336,"2",2.06562266641321,0.587609564251638,-82.0767525670365,172.076752567037,"G"
"CC022","P05","A07",0.192,-0.464,1.894,-1.687,"3",2.09583706427766,0.502155354447207,-67.5205753516604,157.52057535166,"F"
"CC022","P05","A07",0.273,-0.265,2.365,-1.208,"4",2.29471414341743,0.380465504349606,-44.148087309289,134.148087309289,"E"
"CC022","P05","A07",0.265,-0.088,2.689,-0.413,"5",2.44569029110392,0.279229296457231,-18.3700638704538,108.370063870454,"E"
"CC022","P05","A07",0.302,0.096,2.498,0.287,"6",2.20429058882898,0.316891148503709,17.6344636227602,72.3655363772398,"C"
"CC022","P05","A07",0.309,0.214,2.093,1.083,"7",1.9843933581828,0.375868328008626,34.7047994268883,55.2952005731117,"C"
"CC022","P05","A07",0.265,0.332,1.842,1.459,"8",1.93831318418877,0.424792890712639,51.4033930164788,38.5966069835212,"B"
"CC022","P05","A07",0.177,0.457,1.105,1.783,"9",1.61847459047092,0.490079585373641,68.8281990596195,21.1718009403805,"B"
"CC022","P05","A07",0.081,0.494,0.398,2.063,"10",1.60070297057262,0.500596644015918,80.6882198791803,9.31178012081971,"A"
"CC022","P05","A07",-0.074,0.523,-0.472,1.96,"11",1.49109791764324,0.528209238843851,98.0534153797401,351.94658462026,"A"
"CC022","P05","A07",-0.177,0.501,-1.113,1.849,"12",1.64109719395287,0.531347344022721,109.457994815367,340.542005184633,"L"
"CC022","P05","A07",-0.295,0.42,-1.805,1.466,"13",1.83690391692108,0.513249452021139,125.083491938912,324.916508061088,"L"
"CC022","P05","A07",-0.368,0.265,-2.247,0.877,"14",1.97615409318201,0.453485391164919,144.242032227266,305.757967772734,"K"
"CC022","P05","A07",-0.398,0.118,-2.424,0.111,"15",2.02601209275759,0.415124077836976,163.485859694201,286.514140305799,"K"
"CC022","P05","A07",-0.361,-0.074,-2.269,-0.339,"16",1.92631487561094,0.368506444991129,-168.41565965899,258.41565965899,"J"
"CC022","P05","A07",-0.302,-0.236,-1.827,-1.267,"17",1.8408112342117,0.383275357934736,-141.993925455538,231.993925455538,"I"
"CC022","P05","A07",-0.214,-0.457,-1.518,-1.739,"18",1.82864430658343,0.504623622118505,-115.092362413147,205.092362413147,"H"
"CC022","P05","A07",-0.096,-0.589,-1.009,-2.417,"19",2.04331911359924,0.596772150824752,-99.2571459193229,189.257145919323,"G"
"CC022","P05","A08",-0.054,-0.731,-0.054,-2.929,"1",2.198,0.732991814415414,-94.2248597455977,184.224859745598,"G"
"CC022","P05","A08",0.099,-0.659,1.014,-2.66,"2",2.20027861872082,0.666394777890703,-81.4564920264263,171.456492026426,"G"
"CC022","P05","A08",0.206,-0.525,1.956,-1.996,"3",2.28611920074173,0.563968970777648,-68.5759132318064,158.575913231806,"F"
"CC022","P05","A08",0.26,-0.336,2.351,-1.628,"4",2.45795545118295,0.424848208187348,-52.2669619522262,142.266961952226,"F"
"CC022","P05","A08",0.278,-0.13,2.925,-0.767,"5",2.7225682727895,0.306894118549053,-25.0620118743007,115.062011874301,"E"
"CC022","P05","A08",0.332,0.022,2.817,-0.157,"6",2.4914385402815,0.332728117236882,3.79116623474182,86.2088337652582,"D"
"CC022","P05","A08",0.359,0.157,2.763,0.561,"7",2.43771040117566,0.391829044354805,23.6210082375415,66.3789917624585,"C"
"CC022","P05","A08",0.35,0.301,2.629,1.09,"8",2.41171349873902,0.461628638626331,40.6955369151997,49.3044630848003,"C"
"CC022","P05","A08",0.305,0.399,1.732,1.924,"9",2.08852914751028,0.502221066861995,52.6053126272094,37.3946873727906,"B"
"CC022","P05","A08",0.188,0.453,0.754,2.238,"10",1.87258671361302,0.490462027072433,67.4610202113748,22.5389797886252,"B"
"CC022","P05","A08",0.099,0.471,-0.153,2.301,"11",1.8472693360742,0.481292011153312,78.1297467489502,11.8702532510498,"A"
"CC022","P05","A08",0,0.48,-0.574,2.382,"12",1.98672594989848,0.48,90.0000129943923,359.999987005608,"A"
"CC022","P05","A08",-0.144,0.471,-1.714,2.059,"13",2.23307948806127,0.492521065539333,107.000109902541,342.999890097459,"L"
"CC022","P05","A08",-0.224,0.372,-2.126,1.664,"14",2.29931902962595,0.434234959440163,121.054288594427,328.945711405573,"L"
"CC022","P05","A08",-0.296,0.283,-2.638,1.278,"15",2.54459996856087,0.409518009371993,136.286237309405,313.713762690595,"K"
"CC022","P05","A08",-0.341,0.121,-2.997,0.561,"16",2.69219910110675,0.361831452474768,160.463368229912,289.536631770088,"K"
"CC022","P05","A08",-0.368,-0.04,-3.023,-0.615,"17",2.71655112228723,0.370167529640297,-173.796577191426,263.796577191426,"J"
"CC022","P05","A08",-0.305,-0.265,-2.467,-1.314,"18",2.40304910478334,0.404042077016738,-139.014195766575,229.014195766575,"I"
"CC022","P05","A08",-0.242,-0.435,-1.848,-1.745,"19",2.07251923995894,0.497784089741727,-119.088160282333,209.088160282333,"H"
"CC022","P05","A08",-0.153,-0.65,-1.193,-2.49,"20",2.11357517017967,0.667764179931808,-103.245447854,193.245447854,"G"
"CC022","P05","A09",-0.084,-0.91,0.165,-3.422,"1",2.52431079702956,0.913868699540585,-95.2739097132004,185.2739097132,"G"
"CC022","P05","A09",0.048,-0.778,1.355,-3.745,"2",3.24211936856125,0.77947931338811,-86.4695293958936,176.469529395894,"G"
"CC022","P05","A09",0.165,-0.631,2.823,-2.585,"3",3.29895134853486,0.652216221816048,-75.345874814387,165.345874814387,"G"
"CC022","P05","A09",0.356,-0.455,3.91,-1.424,"4",3.68373139628828,0.577720520667217,-51.9597563860155,141.959756386015,"F"
"CC022","P05","A09",0.371,-0.191,3.778,-0.558,"5",3.4267095003808,0.417279282974844,-27.2405367551838,117.240536755184,"E"
"CC022","P05","A09",0.43,0.073,2.999,1.336,"6",2.86267881537556,0.436152496267074,9.63509587462653,80.3649041253735,"D"
"CC022","P05","A09",0.4,0.308,2.324,1.498,"7",2.26227230898493,0.504840568892794,37.5962765754419,52.4037234245581,"C"
"CC022","P05","A09",0.224,0.426,1.237,2.232,"8",2.0707015719316,0.481302399744693,62.2636459682021,27.7363540317979,"B"
"CC022","P05","A09",0.106,0.602,0.753,2.364,"9",1.8770330311425,0.611260991721212,80.0137511509498,9.98624884905018,"A"
"CC022","P05","A09",-0.07,0.529,-1.112,2.629,"10",2.34430458771893,0.533611281739807,97.53789384932,352.46210615068,"A"
"CC022","P05","A09",-0.29,0.485,-1.891,2.364,"11",2.46857084160046,0.565088488645805,120.876830531513,329.123169468487,"L"
"CC022","P05","A09",-0.437,0.382,-2.287,1.924,"12",2.40837372515148,0.580424844402787,138.841953442173,311.158046557827,"K"
"CC022","P05","A09",-0.54,0.176,-3.491,0.999,"13",3.06361387906505,0.567957744907137,161.947891443139,288.052108556861,"K"
"CC022","P05","A09",-0.437,-0.088,-4.094,-0.352,"14",3.66651673935903,0.445772363432279,-168.614470560409,258.614470560409,"J"
"CC022","P05","A09",-0.437,-0.411,-3.932,-1.689,"15",3.72133161650504,0.599908326329949,-136.756179806077,226.756179806077,"I"
"CC022","P05","A09",-0.246,-0.631,-2.243,-3.26,"16",3.3014617974467,0.677256967479848,-111.298706089372,201.298706089372,"H"
"CC022","P05","A09",-0.128,-0.778,-1.054,-3.289,"17",2.67630286029067,0.788459257032347,-99.342870962365,189.342870962365,"G"
"CC022","P05","A10",-0.044,-0.984,0.426,-4.024,"1",3.07611768305441,0.984983248588523,-92.5603142579626,182.560314257963,"G"
"CC022","P05","A10",0.073,-0.822,2.394,-3.245,"2",3.35528985335097,0.825235118011831,-84.925014866157,174.925014866157,"G"
"CC022","P05","A10",0.206,-0.617,3.319,-2.262,"3",3.52090812149366,0.650480591562884,-71.5372074586156,161.537207458616,"F"
"CC022","P05","A10",0.352,-0.426,3.774,-1.131,"4",3.49386734149996,0.552611979602325,-50.4333884720647,140.433388472065,"F"
"CC022","P05","A10",0.441,-0.117,3.803,0.455,"5",3.41031200918626,0.456256506802917,-14.8586165932432,104.858616593243,"D"
"CC022","P05","A10",0.411,0.162,3.216,1.292,"6",3.02405770447589,0.441774829522914,21.5124073283533,68.4875926716467,"C"
"CC022","P05","A10",0.338,0.382,1.953,2.32,"7",2.52271064531785,0.510066662309938,48.4970667414073,41.5029332585927,"B"
"CC022","P05","A10",0.117,0.558,0.499,2.717,"8",2.19253392220052,0.570134194729627,78.1579351692803,11.8420648307197,"A"
"CC022","P05","A10",-0.015,0.602,-0.455,2.82,"9",2.26122179363281,0.602186848079564,91.4273535614909,358.572646438509,"A"
"CC022","P05","A10",-0.176,0.617,-1.601,2.526,"10",2.38220612038505,0.641611253018524,105.920878641654,344.079121358346,"L"
"CC022","P05","A10",-0.323,0.558,-2.159,1.983,"11",2.32411725177539,0.644742584292367,120.064552415644,329.935447584356,"L"
"CC022","P05","A10",-0.455,0.499,-2.878,1.498,"12",2.62086436123657,0.675296971709484,132.359317843787,317.640682156213,"L"
"CC022","P05","A10",-0.573,0.294,-3.304,1.469,"13",2.97304322202016,0.64402251513437,152.83816143879,297.16183856121,"K"
"CC022","P05","A10",-0.587,0.044,-4.317,0.852,"14",3.81651202015663,0.588646753155065,175.713298594464,274.286701405536,"J"
"CC022","P05","A10",-0.455,-0.206,-4.538,-1.175,"15",4.1964091792865,0.499460709165396,-155.641512866802,245.641512866802,"I"
"CC022","P05","A10",-0.338,-0.47,-3.363,-2.79,"16",3.81222048155665,0.578916228827626,-125.721778136306,215.721778136306,"H"
"CC022","P05","A10",-0.206,-0.676,-2.981,-3.378,"17",3.87316782492058,0.706690880088317,-106.947762446797,196.947762446797,"H"
"CC022","P05","A10",-0.191,-0.852,-1.894,-3.642,"18",3.26868612748303,0.873146608537192,-102.635584726406,192.635584726406,"G"
"CC023","P01","A01",-0.082,-0.705,0.12,-3.754,"1",3.05568404780337,0.709752773858616,-96.6343933608907,186.634393360891,"G"
"CC023","P01","A01",0.069,-0.592,2.085,-3.124,"2",3.23655372271186,0.596007550287746,-83.3519526557499,173.35195265575,"G"
"CC023","P01","A01",0.233,-0.554,3.332,-1.411,"3",3.21531491459235,0.601003327777809,-67.1894773052862,157.189477305286,"F"
"CC023","P01","A01",0.359,-0.428,4.365,-1.209,"4",4.08142095354057,0.558627783054155,-50.0105859885239,140.010585988524,"F"
"CC023","P01","A01",0.422,-0.252,5.209,-0.416,"5",4.78980845128487,0.49151602211932,-30.8438118664396,120.84381186644,"E"
"CC023","P01","A01",0.498,0.063,5.663,-0.101,"6",5.16760302267889,0.501969122556358,7.20996288660553,82.7900371133945,"D"
"CC023","P01","A01",0.447,0.315,5.108,0.479,"7",4.66388432532369,0.546840013166557,35.1722810670852,54.8277189329148,"C"
"CC023","P01","A01",0.397,0.592,4.138,1.789,"8",3.9278352816787,0.712792396143505,56.153882424133,33.846117575867,"B"
"CC023","P01","A01",0.246,0.68,1.241,3.364,"9",2.86249558951625,0.723129310704524,70.1116744163843,19.8883255836157,"B"
"CC023","P01","A01",0.069,0.68,1.329,3.061,"10",2.69383759718362,0.683491770250381,84.2060069675894,5.79399303241055,"A"
"CC023","P01","A01",-0.069,0.642,-2.236,2.62,"11",2.93400289706742,0.645697297500927,96.1344238240154,353.865576175985,"A"
"CC023","P01","A01",-0.334,0.542,-3.571,2.381,"12",3.72291418112209,0.636647469169555,121.64289484876,328.35710515124,"L"
"CC023","P01","A01",-0.384,0.391,-4.995,0.806,"13",4.62963778280764,0.548030108661924,134.482523222733,315.517476777267,"L"
"CC023","P01","A01",-0.46,0.088,-5.499,0.265,"14",5.04210769420884,0.468341755558908,169.169944881708,280.830055118292,"J"
"CC023","P01","A01",-0.498,-0.189,-5.348,-0.391,"15",4.85420477524383,0.532658427136941,-159.217364133426,249.217364133426,"I"
"CC023","P01","A01",-0.435,-0.391,-4.365,-1.058,"16",3.98619981937685,0.584898281755042,-138.049213441741,228.049213441741,"I"
"CC023","P01","A01",-0.334,-0.529,-3.231,-2.633,"17",3.58042246110707,0.625617295157351,-122.267511206154,212.267511206154,"H"
"CC023","P01","A01",-0.183,-0.68,-1.115,-3.918,"18",3.36946108450595,0.704193865352433,-105.062459788808,195.062459788808,"H"
"CC023","P01","A02",-0.042,-0.727,0.114,-2.761,"1",2.03997352924002,0.728212194349971,-93.3064108450831,183.306410845083,"G"
"CC023","P01","A02",0.104,-0.581,0.934,-2.439,"2",2.03496044187596,0.590234699081645,-79.8514495691399,169.85144956914,"G"
"CC023","P01","A02",0.228,-0.529,2.024,-2.263,"3",2.49647191051692,0.57604253315185,-66.6838760798467,156.683876079847,"F"
"CC023","P01","A02",0.291,-0.436,2.979,-1.775,"4",3.00304262374013,0.524191758805878,-56.2796253753649,146.279625375365,"F"
"CC023","P01","A02",0.343,-0.26,4.36,-0.332,"5",4.01764520583886,0.430405622639854,-37.1627692223145,127.162769222315,"E"
"CC023","P01","A02",0.363,-0.031,4.837,0.218,"6",4.48092367710051,0.36432128677858,-4.88118542994624,94.8811854299462,"D"
"CC023","P01","A02",0.384,0.208,4.38,1.64,"7",4.24483686376756,0.436715010046598,28.4429327310141,61.5570672689859,"C"
"CC023","P01","A02",0.291,0.394,2.906,2.668,"8",3.46544383881776,0.489813229711081,53.5512229731241,36.4487770268759,"B"
"CC023","P01","A02",0.145,0.488,0.779,2.678,"9",2.27992456015544,0.509086436668666,73.4516862315191,16.5483137684809,"B"
"CC023","P01","A02",0.031,0.519,-0.218,2.647,"10",2.14251837798419,0.519924994590566,86.5817824550764,3.41821754492359,"A"
"CC023","P01","A02",-0.176,0.509,-1.038,2.958,"11",2.59627521653618,0.538569401284551,109.074174580625,340.925825419375,"L"
"CC023","P01","A02",-0.301,0.363,-2.938,2.616,"12",3.46839703609607,0.471561236744497,129.665578684359,320.334421315641,"L"
"CC023","P01","A02",-0.353,0.197,-4.567,1.329,"13",4.36339546683543,0.404249922696344,150.835286570815,299.164713429185,"K"
