 ,X,Y
1,-0.099,0.572
2,1.095,3.305
3,0.089,0.513
4,1.717,3.216
5,0.187,0.454
6,3.255,1.401
7,0.256,0.335
8,3.463,0.760
9,0.306,0.237
10,3.719,-0.010
11,0.345,0.118
12,3.887,-0.109
13,0.395,0.039
14,3.857,0.079
15,0.404,-0.128
16,3.699,0.375
17,0.404,-0.237
18,3.512,-0.503
19,0.335,-0.355
20,3.285,-1.391
21,0.227,-0.424
22,2.190,-2.693
23,0.128,-0.444
24,1.085,-3.177
25,-0.059,-0.483
26,-0.148,-2.910
27,-0.158,-0.503
28,-0.010,-2.802
29,-0.247,-0.464
30,-2.555,-1.795
31,-0.365,-0.404
32,-3.019,-1.667
33,-0.474,-0.326
34,-3.571,-0.424
35,-0.434,-0.247
36,-3.699,-0.296
37,-0.454,-0.138
38,-3.551,0.049
39,-0.474,0.030
40,-3.423,-0.335
41,-0.543,0.168
42,-3.936,0.641
43,-0.454,0.296
44,-3.798,0.957
45,-0.454,0.414
46,-3.305,1.677
47,-0.345,0.513
48,-2.614,2.259
49,-0.207,0.562
50,-2.525,2.516
