 ,X,Y
1,0.000,0.509
2,0.468,2.946
3,0.097,0.431
4,1.365,3.063
5,0.195,0.305
6,2.573,2.137
7,0.302,0.197
8,3.178,1.016
9,0.312,0.080
10,3.470,0.675
11,0.302,-0.046
12,3.538,-0.670
13,0.322,-0.163
14,3.441,-0.777
15,0.263,-0.309
16,2.798,-1.547
17,0.195,-0.387
18,2.417,-1.723
19,0.146,-0.475
20,1.647,-2.006
21,0.039,-0.524
22,1.491,-1.850
23,-0.039,-0.524
24,-0.643,-2.386
25,-0.134,-0.488
26,-1.111,-2.363
27,-0.195,-0.435
28,-2.175,-1.840
29,-0.273,-0.339
30,-2.401,-1.683
31,-0.308,-0.243
32,-3.413,-1.290
33,-0.308,-0.130
34,-3.902,-0.139
35,-0.291,0.018
36,-3.588,0.725
37,-0.264,0.132
38,-3.317,1.292
39,-0.247,0.263
40,-3.012,1.745
41,-0.169,0.350
42,-1.678,2.365
43,-0.125,0.455
44,-0.910,3.054
45,-0.054,0.504
46,-0.180,3.185
