 ,X,Y
1,0.065,0.668
2,-1.156,4.127
3,0.142,0.592
4,2.706,3.243
5,0.262,0.559
6,3.524,2.665
7,0.393,0.330
8,4.058,1.345
9,0.469,0.232
10,4.506,0.308
11,0.513,0.003
12,4.451,-1.045
13,0.447,-0.161
14,4.124,-1.437
15,0.415,-0.292
16,3.862,-1.677
17,0.284,-0.455
18,3.284,-1.939
19,0.185,-0.521
20,2.586,-2.146
21,0.076,-0.543
22,0.982,-3.052
23,-0.033,-0.575
24,0.655,-2.954
25,-0.185,-0.543
26,-2.836,-1.601
27,-0.338,-0.477
28,-3.098,-1.983
29,-0.425,-0.379
30,-3.807,-1.034
31,-0.480,-0.281
32,-3.797,-1.252
33,-0.545,-0.139
34,-4.517,-0.761
35,-0.567,0.014
36,-4.571,0.199
37,-0.567,0.166
38,-4.178,1.366
39,-0.480,0.341
40,-4.418,0.974
41,-0.425,0.505
42,-4.091,1.126
43,-0.371,0.646
44,-4.102,1.792
45,-0.251,0.755
46,-1.516,3.712
47,-0.142,0.777
48,-1.298,3.657
