 ,X,Y
1,-0.021,0.689
2,-0.037,3.567
3,0.072,0.634
4,1.124,3.195
5,0.180,0.518
6,2.230,2.615
7,0.265,0.402
8,2.694,2.398
9,0.304,0.309
10,2.988,1.679
11,0.350,0.162
12,3.576,0.750
13,0.381,0.046
14,3.607,-0.294
15,0.435,-0.085
16,3.453,-0.983
17,0.381,-0.201
18,3.012,-0.464
19,0.288,-0.325
20,1.959,-1.865
21,0.280,-0.387
22,2.153,-1.826
23,0.219,-0.433
24,1.031,-1.733
25,0.149,-0.487
26,0.822,-2.081
27,0.002,-0.549
28,-0.199,-2.151
29,-0.114,-0.503
30,-0.841,-2.530
31,-0.191,-0.449
32,-1.793,-2.012
33,-0.246,-0.371
34,-2.683,-1.772
35,-0.323,-0.271
36,-3.000,-1.230
37,-0.331,-0.155
38,-3.658,-1.045
39,-0.377,-0.023
40,-3.410,-0.882
41,-0.393,0.124
42,-3.704,0.232
43,-0.377,0.248
44,-3.093,0.658
45,-0.362,0.333
46,-3.085,1.679
47,-0.315,0.472
48,-2.899,1.780
49,-0.261,0.596
50,-2.745,2.012
51,-0.199,0.665
52,-1.576,2.971
53,-0.130,0.720
54,0.056,3.335
