 ,X,Y
1,0.032,0.588
2,0.170,2.479
3,0.087,0.551
4,1.198,2.204
5,0.152,0.459
6,1.722,1.634
7,0.253,0.303
8,2.052,1.010
9,0.271,0.083
10,2.199,0.560
11,0.289,-0.119
12,2.052,0.018
13,0.280,-0.239
14,2.135,-0.533
15,0.234,-0.321
16,1.832,-1.258
17,0.197,-0.413
18,1.364,-1.625
19,0.096,-0.450
20,0.271,-1.947
21,0.032,-0.468
22,-0.354,-1.901
23,-0.124,-0.477
24,-0.803,-1.763
25,-0.234,-0.413
26,-1.419,-1.368
27,-0.308,-0.367
28,-1.171,-1.295
29,-0.372,-0.239
30,-2.015,-0.790
31,-0.289,-0.119
32,-2.346,0.083
33,-0.289,0.119
34,-2.273,0.863
35,-0.243,0.248
36,-1.768,1.249
37,-0.152,0.459
38,-1.409,1.781
39,-0.051,0.542
40,-0.666,2.406
