 ,X,Y
1,0.157,0.572
2,0.224,4.050
3,0.253,0.448
4,3.445,1.277
5,0.310,0.305
6,3.235,1.248
7,0.348,0.219
8,3.340,1.220
9,0.395,0.067
10,3.559,1.153
11,0.462,-0.076
12,3.616,0.591
13,0.453,-0.238
14,4.074,-0.524
15,0.500,-0.334
16,3.788,-0.667
17,0.472,-0.457
18,3.226,-2.049
19,0.405,-0.562
20,2.854,-2.468
21,0.319,-0.629
22,2.101,-2.992
23,0.214,-0.677
24,2.015,-3.021
25,0.100,-0.705
26,1.672,-3.269
27,-0.043,-0.696
28,-3.350,-0.781
29,-0.110,-0.600
30,-3.102,-1.267
31,-0.224,-0.572
32,-3.216,-1.239
33,-0.281,-0.457
34,-3.416,-1.163
35,-0.367,-0.362
36,-3.931,-0.229
37,-0.434,-0.248
38,-4.274,-0.162
39,-0.500,-0.133
40,-4.102,1.058
41,-0.500,0.010
42,-4.255,0.438
43,-0.405,0.152
44,-3.416,0.839
45,-0.415,0.305
46,-3.864,2.144
47,-0.300,0.419
48,-3.064,2.563
49,-0.224,0.515
50,-2.930,2.964
51,-0.014,0.572
52,-1.777,4.088
