 ,X,Y
1,-0.052,0.569
2,0.406,2.666
3,0.003,0.542
4,0.885,2.824
5,0.057,0.509
6,1.566,2.111
7,0.155,0.428
8,1.898,2.356
9,0.251,0.346
10,3.023,1.528
11,0.305,0.248
12,3.546,1.136
13,0.327,0.128
14,3.911,0.477
15,0.370,-0.005
16,3.917,0.300
17,0.360,-0.117
18,3.797,-0.667
19,0.289,-0.193
20,3.514,-0.961
21,0.259,-0.340
22,2.852,-1.419
23,0.177,-0.384
24,2.269,-1.648
25,0.090,-0.444
26,2.089,-1.517
27,0.035,-0.428
28,-1.010,-2.607
29,-0.025,-0.411
30,-1.158,-2.443
31,-0.117,-0.362
32,-1.800,-2.498
33,-0.199,-0.335
34,-2.721,-1.332
35,-0.297,-0.291
36,-3.440,-0.967
37,-0.335,-0.161
38,-3.674,-0.863
39,-0.308,-0.030
40,-3.870,-0.297
41,-0.349,0.063
42,-4.009,0.863
43,-0.332,0.193
44,-3.617,1.125
45,-0.300,0.300
46,-2.495,2.026
47,-0.240,0.387
48,-1.302,2.767
49,-0.125,0.479
50,-2.321,2.277
51,-0.103,0.545
52,-0.556,2.838
