 ,X,Y
1,-0.122,0.655
2,0.023,3.023
3,-0.046,0.632
4,1.842,2.353
5,0.046,0.556
6,2.109,2.094
7,0.137,0.480
8,2.741,1.888
9,0.206,0.373
10,3.030,1.553
11,0.236,0.259
12,3.388,1.119
13,0.282,0.137
14,3.533,0.358
15,0.312,-0.008
16,3.609,0.312
17,0.350,-0.145
18,3.845,-0.434
19,0.320,-0.251
20,3.586,-1.195
21,0.221,-0.365
22,3.114,-2.078
23,0.160,-0.449
24,2.924,-1.096
25,0.069,-0.426
26,2.360,-2.413
27,-0.008,-0.457
28,-0.777,-2.870
29,-0.091,-0.449
30,-1.035,-2.863
31,-0.152,-0.327
32,-2.741,-1.606
33,-0.251,-0.297
34,-2.954,-1.469
35,-0.320,-0.190
36,-3.457,-0.510
37,-0.350,-0.099
38,-3.974,-0.685
39,-0.343,-0.008
40,-3.906,-0.442
41,-0.373,0.129
42,-3.875,-0.015
43,-0.358,0.228
44,-3.426,0.860
45,-0.335,0.381
46,-3.099,1.348
47,-0.320,0.525
48,-2.817,1.515
49,-0.244,0.624
50,-1.157,3.114
51,-0.183,0.640
52,-0.841,3.068
