 ,X,Y
1,-0.148,0.657
2,-0.407,3.600
3,-0.046,0.657
4,0.509,3.692
5,0.037,0.611
6,1.888,3.424
7,0.093,0.546
8,2.369,2.998
9,0.167,0.426
10,2.721,2.711
11,0.222,0.342
12,3.896,1.351
13,0.241,0.278
14,3.961,0.444
15,0.287,0.167
16,3.988,0.768
17,0.287,0.065
18,3.822,-0.324
19,0.305,-0.046
20,3.600,-0.056
21,0.278,-0.111
22,3.192,-1.009
23,0.262,-0.228
24,3.057,-1.246
25,0.238,-0.315
26,2.816,-1.376
27,0.176,-0.358
28,1.644,-1.703
29,0.102,-0.370
30,1.311,-1.869
31,0.022,-0.376
32,2.082,-1.962
33,-0.046,-0.376
34,-0.244,-2.912
35,-0.114,-0.370
36,-1.274,-2.751
37,-0.176,-0.315
38,-1.823,-2.967
39,-0.241,-0.265
40,-2.684,-2.135
41,-0.265,-0.191
42,-3.159,-2.190
43,-0.287,-0.080
44,-3.803,-0.543
45,-0.293,0.000
46,-3.939,-0.241
47,-0.299,0.130
48,-4.062,0.549
49,-0.293,0.278
50,-4.025,0.839
51,-0.281,0.389
52,-3.772,1.511
53,-0.281,0.475
54,-3.112,2.079
55,-0.219,0.561
56,-2.656,3.223
57,-0.194,0.638
58,-2.036,3.151
