 ,X,Y
1,0.013,0.865
2,0.655,4.470
3,0.105,0.800
4,2.674,3.290
5,0.170,0.708
6,3.631,3.303
7,0.210,0.537
8,4.575,2.032
9,0.301,0.406
10,4.666,1.638
11,0.288,0.262
12,5.466,0.682
13,0.315,0.079
14,5.544,-0.354
15,0.341,-0.079
16,5.073,-1.258
17,0.315,-0.223
18,4.601,-1.901
19,0.301,-0.341
20,3.264,-2.582
21,0.223,-0.485
22,1.940,-3.264
23,0.118,-0.537
24,2.268,-2.857
25,0.000,-0.564
26,-1.324,-3.251
27,-0.105,-0.564
28,-1.927,-2.897
29,-0.223,-0.498
30,-3.762,-1.979
31,-0.301,-0.380
32,-4.575,-1.455
33,-0.354,-0.223
34,-4.706,-1.180
35,-0.367,-0.052
36,-5.649,-0.577
37,-0.341,0.079
38,-5.558,0.197
39,-0.367,0.262
40,-5.125,0.315
41,-0.301,0.419
42,-4.496,2.045
43,-0.236,0.551
44,-3.015,3.854
45,-0.157,0.642
46,-2.451,4.090
47,-0.052,0.760
48,-1.612,4.588
