 ,X,Y
1,-0.006,0.513
2,-0.193,3.086
3,0.067,0.481
4,0.976,2.915
5,0.140,0.440
6,1.357,2.842
7,0.205,0.408
8,2.364,2.128
9,0.254,0.359
10,2.510,1.731
11,0.343,0.286
12,3.045,1.146
13,0.367,0.205
14,3.840,0.481
15,0.416,0.075
16,3.759,0.440
17,0.440,-0.014
18,3.816,-0.128
19,0.416,-0.136
20,3.467,-0.331
21,0.392,-0.274
22,3.435,-0.598
23,0.359,-0.347
24,3.029,-1.313
25,0.310,-0.428
26,2.485,-1.751
27,0.237,-0.501
28,2.031,-1.889
29,0.164,-0.566
30,2.079,-2.108
31,0.083,-0.574
32,1.593,-2.343
33,-0.014,-0.550
34,0.319,-2.895
35,-0.095,-0.534
36,-2.002,-2.205
37,-0.144,-0.469
38,-2.506,-2.043
39,-0.209,-0.412
40,-3.187,-0.030
41,-0.290,-0.290
42,-3.325,-0.566
43,-0.347,-0.177
44,-3.593,-0.144
45,-0.387,-0.079
46,-4.039,-0.177
47,-0.396,0.043
48,-3.893,0.400
49,-0.363,0.181
50,-3.496,0.456
51,-0.371,0.278
52,-3.074,2.071
53,-0.314,0.359
54,-2.173,1.942
55,-0.250,0.440
56,-2.481,2.112
57,-0.177,0.521
58,-1.532,2.810
59,-0.103,0.554
60,-0.461,3.256
