 ,X,Y
1,0.000,0.930
2,0.138,5.140
3,0.163,0.842
4,1.872,4.800
5,0.214,0.679
6,3.456,3.996
7,0.289,0.540
8,4.813,2.966
9,0.352,0.339
10,5.165,1.784
11,0.427,0.151
12,5.856,1.219
13,0.440,-0.063
14,5.705,0.075
15,0.452,-0.226
16,5.228,-0.917
17,0.364,-0.339
18,4.474,-1.332
19,0.289,-0.427
20,1.458,-3.230
21,0.163,-0.503
22,1.508,-3.016
23,0.013,-0.515
24,0.226,-3.079
25,-0.138,-0.478
26,-0.616,-2.777
27,-0.226,-0.465
28,-1.910,-2.802
29,-0.364,-0.390
30,-3.468,-3.041
31,-0.440,-0.201
32,-4.549,-2.526
33,-0.503,-0.038
34,-5.391,0.302
35,-0.478,0.126
36,-5.228,1.181
37,-0.415,0.327
38,-4.361,2.652
39,-0.390,0.503
40,-4.059,3.242
41,-0.264,0.679
42,-2.915,4.084
43,-0.138,0.842
44,-2.325,4.624
