 ,X,Y
1,0.000,0.938
2,-0.084,5.253
3,0.144,0.817
4,3.173,4.255
5,0.240,0.685
6,4.171,3.486
7,0.313,0.517
8,5.133,1.286
9,0.421,0.349
10,5.722,0.721
11,0.421,0.132
12,5.722,-0.445
13,0.409,-0.060
14,5.806,-1.154
15,0.409,-0.264
16,5.409,-1.406
17,0.349,-0.397
18,4.784,-1.491
19,0.276,-0.505
20,3.642,-2.224
21,0.096,-0.577
22,-1.130,-3.486
23,-0.024,-0.601
24,-1.430,-3.246
25,-0.204,-0.517
26,-2.644,-2.608
27,-0.313,-0.409
28,-3.366,-3.221
29,-0.385,-0.264
30,-4.904,-1.911
31,-0.421,-0.108
32,-5.373,-1.274
33,-0.445,0.108
34,-5.686,-0.337
35,-0.373,0.313
36,-5.325,1.094
37,-0.361,0.481
38,-4.448,2.741
39,-0.288,0.721
40,-3.029,3.967
41,-0.132,0.914
42,-2.765,4.267
