 ,X,Y
1,-0.082,0.943
2,0.636,5.716
3,0.094,0.860
4,3.394,4.679
5,0.177,0.731
6,4.773,2.663
7,0.259,0.566
8,5.409,1.685
9,0.318,0.365
10,5.374,0.507
11,0.354,0.177
12,5.775,0.448
13,0.377,0.000
14,5.645,-0.884
15,0.365,-0.224
16,5.209,-1.414
17,0.365,-0.389
18,4.855,-1.673
19,0.330,-0.530
20,2.440,-3.465
21,0.200,-0.577
22,0.295,-3.524
23,0.012,-0.566
24,0.554,-3.477
25,-0.094,-0.566
26,-1.626,-2.828
27,-0.259,-0.589
28,-2.487,-2.628
29,-0.471,-0.424
30,-3.701,-2.663
31,-0.483,-0.295
32,-5.303,-1.155
33,-0.507,-0.094
34,-5.810,-0.625
35,-0.448,0.094
36,-5.893,0.577
37,-0.436,0.354
38,-5.621,1.850
39,-0.424,0.542
40,-4.643,2.428
41,-0.330,0.731
42,-3.312,4.419
43,-0.212,0.907
44,-2.227,5.056
