 ,X,Y
1,-0.124,0.867
2,-0.372,5.030
3,-0.012,0.855
4,0.595,5.303
5,0.087,0.805
6,2.738,4.696
7,0.161,0.719
8,4.869,2.949
9,0.248,0.570
10,5.055,2.416
11,0.335,0.347
12,5.700,1.883
13,0.409,0.198
14,5.823,0.644
15,0.446,0.025
16,6.034,0.273
17,0.409,-0.124
18,5.563,-0.979
19,0.401,-0.264
20,4.812,-2.536
21,0.335,-0.430
22,3.416,-3.180
23,0.211,-0.479
24,2.862,-4.361
25,0.070,-0.496
26,2.053,-4.997
27,-0.062,-0.520
28,-1.813,-3.981
29,-0.186,-0.516
30,-4.506,-2.350
31,-0.343,-0.442
32,-4.531,-2.201
33,-0.380,-0.289
34,-5.369,-1.536
35,-0.438,-0.132
36,-5.774,-0.917
37,-0.446,0.050
38,-6.162,-0.140
39,-0.413,0.273
40,-6.220,0.380
41,-0.396,0.463
42,-5.972,1.115
43,-0.297,0.636
44,-5.154,2.189
45,-0.256,0.814
46,-2.796,4.746
