 ,X,Y
1,0.004,0.809
2,0.541,4.531
3,0.189,0.692
4,2.871,4.129
5,0.306,0.591
6,4.196,2.704
7,0.457,0.407
8,4.800,1.748
9,0.490,0.138
10,5.336,0.423
11,0.440,-0.163
12,5.185,-0.884
13,0.465,-0.377
14,3.534,-2.565
15,0.352,-0.528
16,1.220,-3.244
17,0.226,-0.566
18,0.843,-3.018
19,0.025,-0.578
20,0.352,-2.716
21,-0.101,-0.503
22,-1.622,-2.968
23,-0.201,-0.415
24,-3.383,-1.383
25,-0.314,-0.352
26,-4.615,-0.868
27,-0.377,-0.088
28,-5.345,-0.654
29,-0.440,0.151
30,-5.370,1.660
31,-0.402,0.377
32,-4.653,2.804
33,-0.252,0.566
34,-3.584,3.710
35,-0.163,0.742
36,-2.125,4.753
