 ,X,Y
1,-0.073,0.714
2,0.350,4.356
3,0.058,0.626
4,3.264,3.045
5,0.160,0.495
6,3.759,2.375
7,0.219,0.335
8,4.298,1.501
9,0.277,0.189
10,4.939,0.306
11,0.277,-0.015
12,4.881,-0.947
13,0.277,-0.189
14,4.036,-2.040
15,0.277,-0.408
16,3.963,-1.763
17,0.189,-0.524
18,2.346,-2.870
19,0.087,-0.568
20,1.064,-2.943
21,0.000,-0.588
22,0.330,-3.084
23,-0.078,-0.597
24,-0.894,-2.958
25,-0.165,-0.597
26,-2.215,-2.734
27,-0.233,-0.481
28,-3.497,-0.928
29,-0.301,-0.325
30,-4.225,-1.025
31,-0.330,-0.141
32,-4.594,-0.957
33,-0.369,0.044
34,-4.847,0.024
35,-0.374,0.248
36,-4.920,1.180
37,-0.335,0.384
38,-3.958,2.171
39,-0.248,0.549
40,-2.083,3.851
41,-0.160,0.646
42,-1.355,4.113
