 ,X,Y
1,-0.109,0.905
2,-0.031,5.370
3,0.047,0.859
4,1.186,5.324
5,0.187,0.765
6,2.904,4.840
7,0.343,0.640
8,3.997,3.903
9,0.500,0.484
10,5.402,2.232
11,0.562,0.234
12,5.979,0.609
13,0.578,0.078
14,5.792,0.125
15,0.640,-0.078
16,5.792,-0.406
17,0.593,-0.234
18,5.433,-1.467
19,0.583,-0.364
20,4.683,-1.572
21,0.593,-0.552
22,4.153,-2.623
23,0.489,-0.645
24,3.164,-3.435
25,0.312,-0.708
26,2.550,-3.601
27,0.187,-0.729
28,0.437,-3.913
29,0.021,-0.729
30,-1.405,-3.601
31,-0.156,-0.739
32,-2.539,-3.414
33,-0.281,-0.645
34,-3.924,-2.394
35,-0.385,-0.541
36,-4.663,-1.738
37,-0.432,-0.333
38,-5.188,-1.072
39,-0.442,-0.187
40,-5.875,-1.062
41,-0.463,-0.021
42,-6.104,-0.260
43,-0.432,0.177
44,-5.990,0.781
45,-0.411,0.343
46,-4.730,1.374
47,-0.411,0.572
48,-5.032,1.343
49,-0.317,0.718
50,-2.560,4.808
51,-0.229,0.895
52,-1.478,5.350
