 ,X,Y
1,0.000,0.882
2,-0.027,5.490
3,0.120,0.842
4,2.378,5.036
5,0.227,0.775
6,3.206,4.823
7,0.347,0.655
8,4.863,3.447
9,0.441,0.508
10,4.983,2.712
11,0.454,0.307
12,5.931,1.844
13,0.534,0.134
14,5.958,0.254
15,0.481,-0.040
16,5.945,-1.349
17,0.441,-0.227
18,5.691,-1.964
19,0.427,-0.414
20,5.317,-2.391
21,0.387,-0.521
22,4.181,-3.032
23,0.294,-0.588
24,2.725,-3.901
25,0.227,-0.681
26,1.122,-4.342
27,0.107,-0.721
28,-0.080,-4.395
29,-0.067,-0.708
30,-1.576,-4.128
31,-0.227,-0.615
32,-2.445,-3.540
33,-0.387,-0.601
34,-3.968,-2.378
35,-0.481,-0.521
36,-4.355,-2.177
37,-0.548,-0.374
38,-4.956,-2.004
39,-0.548,-0.200
40,-5.918,-0.748
41,-0.494,-0.040
42,-6.252,0.160
43,-0.441,0.147
44,-6.479,0.615
45,-0.387,0.321
46,-6.105,1.630
47,-0.307,0.468
48,-5.571,1.777
49,-0.254,0.628
50,-3.219,3.901
51,-0.174,0.802
52,-1.523,4.929
