 ,X,Y
1,-0.088,0.650
2,0.077,3.857
3,0.022,0.639
4,1.344,3.735
5,0.132,0.584
6,2.512,3.691
7,0.220,0.474
8,3.857,3.052
9,0.309,0.375
10,4.264,2.931
11,0.364,0.209
12,4.782,2.127
13,0.430,0.077
14,5.256,1.014
15,0.397,-0.066
16,5.344,0.165
17,0.353,-0.198
18,5.047,-0.760
19,0.320,-0.331
20,4.209,-1.851
21,0.253,-0.441
22,3.879,-2.325
23,0.198,-0.562
24,2.711,-3.273
25,0.055,-0.617
26,-1.201,-3.956
27,-0.088,-0.628
28,-2.049,-3.482
29,-0.209,-0.573
30,-3.449,-2.226
31,-0.309,-0.496
32,-3.890,-2.435
33,-0.386,-0.353
34,-4.628,-1.741
35,-0.419,-0.176
36,-5.102,-1.465
37,-0.441,-0.055
38,-5.245,-0.529
39,-0.452,0.066
40,-5.278,1.278
41,-0.430,0.231
42,-4.991,2.248
43,-0.419,0.375
44,-3.890,3.515
45,-0.286,0.496
46,-3.228,3.790
47,-0.242,0.595
48,-1.983,4.220
49,-0.195,0.624
50,-1.219,3.868
