 ,X,Y
1,-0.053,0.697
2,-0.025,4.074
3,0.088,0.654
4,1.186,3.919
5,0.172,0.598
6,2.227,3.328
7,0.285,0.471
8,2.818,3.412
9,0.369,0.359
10,3.719,3.117
11,0.440,0.246
12,4.239,2.315
13,0.426,0.134
14,4.718,0.584
15,0.440,-0.091
16,4.971,-0.134
17,0.412,-0.204
18,4.971,-1.133
19,0.341,-0.345
20,4.774,-1.062
21,0.285,-0.514
22,4.422,-1.513
23,0.186,-0.598
24,2.227,-3.469
25,0.060,-0.612
26,1.833,-3.581
27,-0.081,-0.598
28,-3.317,-2.259
29,-0.193,-0.556
30,-3.289,-2.399
31,-0.264,-0.429
32,-4.218,-1.316
33,-0.334,-0.303
34,-4.584,-1.133
35,-0.405,-0.148
36,-5.175,-0.500
37,-0.405,0.007
38,-5.048,-0.288
39,-0.419,0.148
40,-5.485,0.106
41,-0.447,0.288
42,-5.288,0.260
43,-0.376,0.429
44,-3.036,3.708
45,-0.292,0.528
46,-3.163,3.483
47,-0.222,0.640
48,-2.346,3.525
49,-0.134,0.714
50,-1.154,4.007
