 ,X,Y
1,-0.215,0.569
2,-0.369,5.538
3,-0.077,0.585
4,0.492,4.492
5,0.062,0.569
6,4.477,2.738
7,0.185,0.523
8,4.477,3.384
9,0.308,0.354
10,5.046,2.477
11,0.308,0.169
12,5.615,2.369
13,0.369,0.031
14,5.923,-0.308
15,0.308,-0.200
16,5.215,-1.169
17,0.292,-0.354
18,4.938,-1.723
19,0.246,-0.523
20,4.138,-1.369
21,0.200,-0.661
22,3.907,-1.969
23,0.062,-0.631
24,2.954,-2.907
25,-0.046,-0.677
26,1.292,-2.769
27,-0.185,-0.646
28,1.000,-3.154
29,-0.323,-0.615
30,-2.400,-2.538
31,-0.431,-0.538
32,-2.877,-2.154
33,-0.477,-0.431
34,-4.353,-1.554
35,-0.477,-0.323
36,-5.307,-0.892
37,-0.508,-0.185
38,-4.753,-0.431
39,-0.508,0.015
40,-5.892,1.200
41,-0.461,0.169
42,-5.569,1.261
43,-0.385,0.308
44,-5.246,2.338
45,-0.323,0.477
46,-4.507,2.107
47,-0.269,0.546
48,-1.323,4.184
