 ,X,Y
1,-0.090,0.648
2,-0.889,3.963
3,0.045,0.693
4,-0.558,3.767
5,0.211,0.618
6,0.422,4.445
7,0.316,0.573
8,2.381,4.235
9,0.392,0.467
10,3.662,3.813
11,0.437,0.362
12,4.732,3.285
13,0.422,0.211
14,4.943,3.104
15,0.437,0.090
16,5.078,2.321
17,0.392,-0.075
18,5.470,-0.271
19,0.347,-0.241
20,5.139,-0.573
21,0.362,-0.377
22,3.873,-1.823
23,0.332,-0.512
24,3.481,-1.884
25,0.256,-0.618
26,2.999,-1.718
27,0.151,-0.663
28,2.366,-1.944
29,0.015,-0.708
30,1.567,-2.893
31,-0.105,-0.678
32,0.527,-3.436
33,-0.271,-0.588
34,-3.421,-1.221
35,-0.332,-0.482
36,-2.471,-2.923
37,-0.407,-0.377
38,-2.728,-3.044
39,-0.437,-0.196
40,-2.969,-2.697
41,-0.422,-0.090
42,-5.214,1.417
43,-0.362,0.090
44,-5.033,2.547
45,-0.301,0.256
46,-4.958,3.014
47,-0.211,0.362
48,-4.189,3.360
49,-0.151,0.497
50,-2.502,4.024
