 ,X,Y
1,0.016,0.939
2,0.032,5.771
3,0.112,0.875
4,2.986,5.209
5,0.241,0.779
6,3.547,5.305
7,0.273,0.602
8,6.068,3.539
9,0.369,0.361
10,6.421,2.689
11,0.449,0.136
12,6.758,0.634
13,0.562,-0.120
14,5.875,-1.758
15,0.530,-0.361
16,5.618,-2.528
17,0.466,-0.506
18,4.767,-2.978
19,0.385,-0.634
20,3.901,-2.994
21,0.225,-0.714
22,3.098,-3.716
23,0.096,-0.762
24,2.857,-3.636
25,-0.032,-0.779
26,-1.092,-4.454
27,-0.241,-0.714
28,-2.199,-4.053
29,-0.305,-0.602
30,-4.478,-2.544
31,-0.417,-0.538
32,-5.201,-1.356
33,-0.530,-0.409
34,-5.377,-1.966
35,-0.530,-0.152
36,-5.650,-0.971
37,-0.498,0.056
38,-6.533,0.490
39,-0.466,0.313
40,-6.822,1.116
41,-0.385,0.602
42,-6.244,3.026
43,-0.241,0.811
44,-3.901,5.000
45,-0.128,0.907
46,-1.236,5.690
