 ,X,Y
1,-0.101,1.069
2,-0.228,6.388
3,0.046,1.069
4,2.897,5.237
5,0.155,0.978
6,4.926,2.769
7,0.320,0.832
8,5.712,1.800
9,0.430,0.576
10,6.791,0.631
11,0.411,0.302
12,6.845,0.064
13,0.503,-0.046
14,6.553,-1.526
15,0.452,-0.302
16,5.511,-3.016
17,0.356,-0.466
18,4.455,-3.098
19,0.315,-0.562
20,1.727,-3.715
21,0.247,-0.672
22,1.741,-4.332
23,0.055,-0.713
24,1.042,-3.839
25,-0.110,-0.740
26,-0.672,-3.318
27,-0.206,-0.727
28,-2.920,-2.797
29,-0.329,-0.672
30,-3.715,-2.701
31,-0.398,-0.562
32,-4.497,-1.947
33,-0.411,-0.452
34,-5.580,-1.042
35,-0.439,-0.302
36,-5.963,-0.562
37,-0.398,-0.096
38,-6.841,-0.494
39,-0.370,0.151
40,-6.731,1.439
41,-0.329,0.425
42,-6.128,2.413
43,-0.192,0.685
44,-5.196,5.456
45,-0.123,0.905
46,-2.742,6.059
