 ,X,Y
1,-0.198,1.104
2,-0.232,6.810
3,0.009,1.104
4,2.157,6.311
5,0.112,1.053
6,6.917,1.413
7,0.249,0.949
8,7.106,2.307
9,0.438,0.760
10,7.072,1.551
11,0.473,0.400
12,7.192,0.675
13,0.455,0.193
14,6.367,-1.938
15,0.524,-0.133
16,6.247,-2.384
17,0.490,-0.357
18,4.872,-3.725
19,0.438,-0.511
20,4.047,-3.742
21,0.318,-0.649
22,2.913,-4.051
23,0.198,-0.717
24,1.057,-4.034
25,0.103,-0.760
26,0.928,-4.421
27,-0.064,-0.825
28,0.180,-4.279
29,-0.193,-0.825
30,-1.933,-3.325
31,-0.245,-0.722
32,-2.307,-3.274
33,-0.335,-0.644
34,-2.668,-3.325
35,-0.361,-0.528
36,-4.498,-1.701
37,-0.438,-0.374
38,-4.447,-1.379
39,-0.451,-0.193
40,-5.336,-1.598
41,-0.438,-0.039
42,-6.303,-0.657
43,-0.412,0.219
44,-6.921,0.361
45,-0.335,0.528
46,-6.548,1.547
47,-0.296,0.786
48,-6.316,2.333
49,-0.284,0.967
50,-4.820,5.194
