 ,X,Y
1,-0.081,0.911
2,0.097,6.053
3,0.081,0.750
4,4.562,3.748
5,0.177,0.669
6,5.304,2.539
7,0.290,0.556
8,5.836,2.152
9,0.339,0.314
10,6.497,0.621
11,0.451,0.073
12,6.513,-1.427
13,0.419,-0.169
14,6.255,-2.249
15,0.451,-0.395
16,5.336,-2.926
17,0.371,-0.572
18,3.821,-3.361
19,0.242,-0.653
20,2.708,-4.054
21,0.129,-0.701
22,2.273,-3.829
23,0.036,-0.725
24,2.261,-2.164
25,-0.048,-0.738
26,1.451,-3.144
27,-0.169,-0.725
28,0.133,-3.809
29,-0.266,-0.713
30,-3.349,-2.442
31,-0.339,-0.629
32,-3.760,-2.466
33,-0.423,-0.496
34,-4.872,-2.563
35,-0.459,-0.326
36,-5.138,-1.584
37,-0.472,-0.145
38,-5.852,-1.378
39,-0.423,0.085
40,-6.360,0.060
41,-0.339,0.326
42,-6.722,0.943
43,-0.314,0.544
44,-5.779,2.612
45,-0.206,0.689
46,-5.090,3.881
47,-0.206,0.810
48,-2.358,5.707
