 ,X,Y
1,-0.124,1.093
2,0.385,6.270
3,0.000,1.006
4,3.427,5.028
5,0.087,0.882
6,5.562,2.433
7,0.236,0.646
8,6.146,2.148
9,0.372,0.348
10,6.071,-0.261
11,0.372,0.124
12,6.059,-2.222
13,0.410,-0.149
14,5.500,-2.073
15,0.385,-0.298
16,5.041,-2.806
17,0.335,-0.472
18,3.787,-3.129
19,0.236,-0.571
20,3.601,-2.620
21,0.137,-0.621
22,3.278,-2.992
23,0.050,-0.683
24,1.651,-3.303
25,-0.050,-0.720
26,1.266,-3.129
27,-0.174,-0.708
28,-0.993,-2.980
29,-0.261,-0.708
30,-2.496,-2.818
31,-0.310,-0.621
32,-3.129,-2.396
33,-0.360,-0.459
34,-3.588,-2.731
35,-0.435,-0.348
36,-5.252,-1.813
37,-0.385,-0.137
38,-6.022,-0.981
39,-0.410,0.087
40,-6.543,0.335
41,-0.397,0.348
42,-6.605,1.713
43,-0.286,0.621
44,-6.444,1.788
45,-0.273,0.832
46,-5.115,3.936
47,-0.236,0.981
48,-1.763,6.208
